Name,OutCome,RunTime,TotalProceduresInlined
modem_markirppending_0.bpl.bpl.txt,TIMEDOUT,3600,0
1394vdev_markirppending_0.bpl.bpl.txt,OK,449.75,13002
hw_irqlreturn_0.bpl.bpl.txt,ReachedBound,1171.91,6886
mp_markingqueuedirps_0.bpl.bpl.txt,NOK,150.97,3031
parzip_nsremovelockmnsurpriseremove_0.bpl.bpl.txt,ReachedBound,1691.24,3461
kbdclass_ioallocatefree_0.bpl.bpl.txt,ReachedBound,291.9,6107
mouclass_signaleventincompletion_1.bpl.bpl.txt,ReachedBound,109.76,2428
kbdclass_forwardedatbadirql_1.bpl.bpl.txt,ReachedBound,155.03,6875
serial_pendedcompletedrequest3_0.bpl.bpl.txt,ReachedBound,1032.06,6178
ppa3x_nsremovelockquerymnremove_0.bpl.bpl.txt,TIMEDOUT,3600,0
ppa3x_nsremovelockmnsurpriseremove_0.bpl.bpl.txt,ReachedBound,1525.26,3635
usbprint_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,ReachedBound,217.69,4157
serial_pendedcompletedrequest3_2.bpl.bpl.txt,ReachedBound,1188.13,6308
kbdclass_removelockmnsurpriseremove_1.bpl.bpl.txt,NOK,253.07,2767
ppa3x_nsremovelockmnremove_0.bpl.bpl.txt,TIMEDOUT,3600,0
sys_removelockmnsurpriseremove_0.bpl.bpl.txt,NOK,19.06,884
kbdclass_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,ReachedBound,67.87,4945
sbp2port_deletedevice_0.bpl.bpl.txt,ReachedBound,486.26,3175
sbp2port_irqliopassive1_0.bpl.bpl.txt,NOK,1066.13,1632
61883_ioallocatecomplete_1.bpl.bpl.txt,NOK,1006.25,31223
modem_markingqueuedirps_0.bpl.bpl.txt,ReachedBound,244.81,3016
kbdclass_signaleventincompletion_1.bpl.bpl.txt,NOK,143.46,8933
kbdclass_forwardedatbadirql_0.bpl.bpl.txt,ReachedBound,135.83,4307
avc_completerequeststatuscheck_1.bpl.bpl.txt,NOK,118.2,5370
mouser_completerequest_0.bpl.bpl.txt,Inconclusive,3600,0
