0.021852,0.044961,1
0.004335,0.014796,1
0.000123,6.8E-05,0
0.000242,0.01542,1
0.000622,0.015187,1
0.000919,0.01712,1
0.000611,0.015026,1
0.000568,0.018077,1
0.000705,0.018075,1
0.000724,0.020309,1
0.000926,0.021962,1
0.000707,0.021652,1
0.000751,0.023068,1
0.000828,0.023299,1
0.00074,0.024697,1
0.001166,0.025571,1
0.000759,0.025649,1
0.007353,0.028391,1
0.001161,0.028903,1
0.001058,0.03091,1
0.005322,0.034883,1
0.003026,0.029581,1
0.003054,0.033294,1
0.00185,0.034047,1
0.001699,0.032501,1
0.011706,0.03955,1
0.001973,0.038741,1
0.00169,0.041172,1
0.002082,0.038754,1
0.002882,0.041455,1
0.00221,0.042646,1
0.003061,0.041406,1
0.003216,0.045245,1
0.00193,0.04375,2
0.002574,0.044311,1
0.001754,0.042442,2
0.003358,0.047424,1
0.001832,0.045591,1
0.001984,0.044684,1
0.0099,0.050382,1
0.007185,0.051366,1
0.007429,0.057416,1
0.006641,0.047723,1
0.006433,0.057885,1
0.003895,0.056669,1
0.004096,0.05535,1
0.005369,0.059775,2
0.009068,0.06098,1
0.004135,0.057741,1
0.004365,0.061231,1
0.004007,0.058277,1
0.006133,0.062948,1
0.007414,0.074272,1
0.005842,0.067586,1
0.004786,0.066751,1
0.006287,0.070863,1
0.005752,0.079769,1
0.004739,0.07401,1
0.005932,0.074568,1
0.007288,0.080557,1
0.005696,0.081606,1
0.011337,0.081218,1
0.010265,0.091807,2
0.005638,0.086889,1
0.005284,0.09655,1
0.005156,0.089137,1
0.005871,0.089239,1
0.008364,0.087051,1
0.008162,0.08982,1
0.006321,0.095721,1
0.006961,0.097607,1
0.005885,0.097522,1
0.006175,0.10176,1
0.007203,0.103715,1
0.006826,0.108184,1
0.007715,0.106982,1
0.009692,0.105827,1
0.013828,0.10516,1
0.009473,0.113509,1
0.008319,0.105624,1
0.006998,0.109913,1
0.007369,0.115423,1
0.007435,0.116727,1
0.008323,0.114887,1
0.010398,0.112367,1
0.00741,0.122732,1
0.006842,0.095438,1
0.005915,0.089055,1
0.006467,0.095533,1
0.006544,0.097268,1
0.007496,0.095044,1
0.007564,0.103787,1
0.006617,0.096506,1
0.006059,0.067793,1
0.00406,0.059962,1
0.003769,0.06055,1
0.004831,0.061477,2
0.007371,0.068202,1
0.00447,0.069385,1
0.004568,0.069931,1
0.00449,0.07078,1
0.006075,0.073297,1
0.006704,0.081453,1
0.004859,0.085191,1
0.00484,0.075224,1
0.007076,0.085288,1
0.004898,0.08169,1
0.005164,0.085148,1
0.005509,0.089171,1
0.006342,0.09059,1
0.005215,0.090493,1
0.009941,0.089993,1
0.008849,0.105207,2
0.007433,0.095021,1
0.005971,0.104725,1
0.006029,0.09975,1
0.005547,0.109656,1
0.008413,0.099994,1
0.008919,0.102646,1
0.006098,0.107919,1
0.006513,0.107367,1
0.005937,0.100425,1
0.006324,0.109403,1
0.007821,0.1174,1
0.006092,0.109152,1
0.001494,0.000186,0
0.007438,0.110599,1
0.006034,0.112795,1
0.011417,0.115429,1
0.008331,0.118075,1
0.007542,0.112894,1
0.007486,0.119128,1
0.008603,0.123037,1
0.007947,0.122945,1
0.007075,0.130404,1
0.008813,0.118927,1
0.007541,0.122404,1
0.006802,0.101126,1
0.007699,0.107781,1
0.00719,0.103208,1
0.006667,0.104405,1
0.008622,0.106499,1
0.008039,0.107807,1
0.00817,0.10624,1
0.007984,0.075987,1
0.004217,0.068038,1
0.00556,0.066874,1
0.006194,0.068771,2
0.006795,0.077242,1
0.005128,0.074737,1
0.004809,0.0723,1
0.004941,0.075084,1
0.005995,0.082394,1
0.007191,0.087675,1
0.005611,0.087526,1
0.005365,0.084676,1
0.009451,0.099557,1
0.006945,0.089071,1
0.006302,0.094078,1
0.006062,0.10146,1
0.007269,0.094317,1
0.005875,0.094145,1
0.008913,0.098734,1
0.011281,0.11027,2
0.00811,0.104789,1
0.006792,0.109934,1
0.007004,0.105218,1
0.006759,0.107394,1
0.010661,0.112866,1
0.013031,0.116992,1
0.007717,0.114897,1
0.006891,0.11262,1
0.00755,0.108314,1
0.007078,0.113002,1
0.006861,0.113663,1
0.008484,0.119419,1
0.007041,0.115081,1
0.007342,0.117656,1
0.011874,0.129943,1
0.01028,0.132117,1
0.008802,0.12852,1
0.008446,0.126552,1
0.009581,0.135597,1
0.009544,0.127678,1
0.008677,0.131127,1
0.009404,0.130766,1
0.00945,0.131825,1
0.008786,0.110397,1
0.007362,0.108576,1
0.0084,0.110608,1
0.008723,0.109411,1
0.007969,0.10623,1
0.007465,0.107132,1
0.008169,0.119917,1
0.008354,0.081815,1
0.005778,0.075104,1
0.005546,0.070431,1
0.005057,0.072276,2
0.014632,0.080726,1
0.006194,0.078644,1
0.005444,0.077571,1
0.005996,0.081142,1
0.007813,0.083974,1
0.008275,0.093334,1
0.006003,0.091009,1
0.002132,0.000318,0
0.007289,0.08918,1
0.005895,0.094441,1
0.006788,0.096556,1
0.006269,0.101248,1
0.007534,0.094066,1
0.006565,0.098127,1
0.007625,0.109829,1
0.011056,0.109704,1
0.012234,0.114612,2
0.010059,0.110025,1
0.007905,0.114124,1
0.007244,0.110744,1
0.006637,0.111653,1
0.009923,0.113295,1
0.010669,0.113766,1
0.008118,0.106486,1
0.007974,0.113643,1
0.008055,0.117423,1
0.008224,0.115488,1
0.007704,0.131965,1
0.008319,0.125476,1
0.006983,0.123113,1
0.007961,0.127148,1
0.012871,0.131294,1
0.010006,0.127032,1
0.009954,0.121929,1
0.009506,0.135463,1
0.008676,0.128615,1
0.00827,0.130373,1
0.009276,0.139109,1
0.008761,0.133386,1
0.00902,0.143288,1
0.008974,0.111599,1
0.009012,0.108023,1
