0.022812,0.051655,1
0.003747,0.013758,1
0.000145,9.6E-05,0
0.000249,0.01631,1
0.000687,0.013391,1
0.000576,0.016483,1
0.0006,0.014615,1
0.000637,0.017565,1
0.000608,0.018306,1
0.000747,0.021378,1
0.000958,0.021833,1
0.000815,0.02089,1
0.000835,0.023204,1
0.000809,0.023406,1
0.000773,0.021651,1
0.001215,0.025266,1
0.000753,0.02779,1
0.007062,0.028971,1
0.00116,0.029559,1
0.001105,0.030248,1
0.006616,0.037933,1
0.003053,0.030372,1
0.0028,0.030814,1
0.001712,0.032478,1
0.003162,0.034263,1
0.01284,0.041812,1
0.000711,0.039566,1
0.001848,0.038729,1
0.001868,0.038742,1
0.002021,0.041622,1
0.002272,0.0401,1
0.003371,0.041555,1
0.003083,0.044322,1
0.002223,0.044574,2
0.002387,0.045548,1
0.001678,0.045819,2
0.002196,0.045576,1
0.002927,0.043949,1
0.001908,0.045643,1
0.009795,0.050652,1
0.007599,0.047589,1
0.007117,0.047515,1
0.006412,0.050309,1
0.006743,0.060379,1
0.004505,0.057484,1
0.003506,0.051494,1
0.00661,0.058276,2
0.006027,0.062512,1
0.005686,0.056479,1
0.005149,0.064213,1
0.005517,0.058201,1
0.008209,0.065096,1
0.008586,0.073686,1
0.006069,0.071315,1
0.004791,0.069432,1
0.00723,0.07107,1
0.00544,0.070167,1
0.005293,0.083921,1
0.006397,0.07871,1
0.006566,0.077819,1
0.005471,0.076991,1
0.010622,0.087615,1
0.010743,0.092147,2
0.006619,0.093002,1
0.005815,0.09232,1
0.005807,0.090778,1
0.006162,0.099706,1
0.008355,0.088777,1
0.008304,0.094135,1
0.006159,0.09612,1
0.005734,0.097099,1
0.005447,0.091176,1
0.007352,0.097078,1
0.006216,0.101916,1
0.010052,0.100648,1
0.006152,0.099971,1
0.006655,0.105832,1
0.013052,0.103172,1
0.008364,0.104761,1
0.00694,0.110648,1
0.007567,0.107919,1
0.0071,0.112223,1
0.006408,0.116056,1
0.007021,0.111205,1
0.009524,0.120171,1
0.006612,0.116673,1
0.007622,0.098373,1
0.006137,0.09462,1
0.006039,0.091882,1
0.00667,0.095759,1
0.0063,0.098058,1
0.007319,0.096148,1
0.006109,0.093766,1
0.006207,0.062914,1
0.003869,0.05684,1
0.003369,0.059143,1
0.005083,0.063342,2
0.007344,0.073046,1
0.004704,0.06857,1
0.004685,0.069431,1
0.004847,0.066184,1
0.006812,0.06827,1
0.008013,0.07827,1
0.0054,0.079351,1
0.005164,0.07485,1
0.006051,0.077395,1
0.004842,0.078072,1
0.005081,0.086704,1
0.005597,0.080794,1
0.006275,0.086585,1
0.006232,0.090437,1
0.01103,0.096197,1
0.008694,0.09832,2
0.006789,0.091273,1
0.005323,0.09673,1
0.005268,0.100791,1
0.005334,0.09589,1
0.009158,0.09415,1
0.009009,0.1048,1
0.006385,0.107238,1
0.006395,0.107565,1
0.005648,0.10281,1
0.006751,0.110646,1
0.007141,0.104668,1
0.006954,0.111405,1
0.006757,0.109004,1
0.001344,0.000185,0
0.006131,0.111543,1
0.011222,0.111626,1
0.009307,0.113359,1
0.007835,0.120663,1
0.006701,0.119752,1
0.007897,0.11706,1
0.008142,0.118863,1
0.007539,0.124079,1
0.008593,0.130818,1
0.007405,0.127633,1
0.007723,0.107526,1
0.007164,0.095675,1
0.006862,0.099209,1
0.007245,0.101342,1
0.007162,0.104696,1
