UWQ,0.056994,1
UWQ,0.017604,1
UWQ,0.000702,0
UWQ,0.067538,5
UWQ,0.020453,1
UWQ,0.01961,1
UWQ,0.019029,1
UWQ,0.017748,4
UWQ,0.022099,5
UWQ,0.038233,3
UWQ,0.043379,3
UWQ,0.023882,4
UWQ,0.024872,2
UWQ,0.034756,1
UWQ,0.101762,5
UWQ,0.043944,0
UWQ,0.053886,4
UWQ,0.066325,4
UWQ,0.066663,4
UWQ,0.070969,4
UWQ,0.063215,0
UWQ,0.054601,2
UWQ,0.026325,5
UWQ,0.025461,3
UWQ,0.031108,6
UWQ,0.030071,1
UWQ,0.025534,3
UWQ,0.027634,6
UWQ,0.037551,2
UWQ,0.02919,2
UWQ,0.043358,9
UWQ,0.064673,8
UWQ,0.076396,8
UWQ,0.103135,20
UWQ,0.10243,19
UWQ,0.085013,0
UWQ,0.446395,5
UWQ,0.275103,0
UWQ,1.047919,8
UWQ,1.044976,7
UWQ,1.10598,2
UWQ,1.156078,5
UWQ,0.267792,0
UWQ,1.362784,8
UWQ,1.348754,20
UWQ,1.340663,24
UWQ,1.064316,8
UWQ,1.225491,7
UWQ,1.069662,8
UWQ,1.108136,1
UWQ,1.119231,1
UWQ,0.837601,0
UWQ,0.902387,1
UWQ,0.869988,1
UWQ,1.216812,1
UWQ,0.971789,4
UWQ,0.998856,3
UWQ,1.265844,3
UWQ,1.491575,3
UWQ,1.122296,1
UWQ,0.282321,0
UWQ,1.146034,1
UWQ,1.267944,1
UWQ,1.411257,1
UWQ,1.377235,1
UWQ,1.316724,1
UWQ,1.472117,1
UWQ,1.42945,1
UWQ,0.19584,0
UWQ,1.111778,1
UWQ,1.17153,7
UWQ,1.226605,3
UWQ,1.131551,3
UWQ,0.809077,3
UWQ,0.937093,2
UWQ,0.950381,2
UWQ,1.111116,2
UWQ,1.387157,2
UWQ,1.330807,2
UWQ,1.465287,2
UWQ,1.211638,1
UWQ,1.062892,1
UWQ,1.356385,2
UWQ,1.779359,2
UWQ,1.26231,2
UWQ,1.283954,1
UWQ,1.568085,0
UWQ,1.788714,2
UWQ,1.251731,1
UWQ,1.124531,1
UWQ,1.649313,3
UWQ,1.712057,6
UWQ,1.595475,6
UWQ,1.105111,3
UWQ,1.148262,3
UWQ,1.388741,3
UWQ,1.387726,2
UWQ,1.288444,3
UWQ,1.16117,3
UWQ,1.192389,3
UWQ,1.507385,3
UWQ,1.040211,3
UWQ,0.95876,3
UWQ,1.051743,3
UWQ,1.496405,2
UWQ,1.232493,2
UWQ,1.336727,2
UWQ,1.111402,2
UWQ,1.794648,4
UWQ,1.460512,4
UWQ,1.199381,4
UWQ,1.353307,2
UWQ,1.14355,4
UWQ,1.242428,4
UWQ,1.270646,3
UWQ,1.604965,3
UWQ,1.320534,2
UWQ,0.627865,0
UWQ,1.501391,3
UWQ,1.802815,2
UWQ,1.859968,2
UWQ,1.340932,2
UWQ,3.58532,5
UWQ,3.314979,5
UWQ,3.286589,5
UWQ,2.61339,5
UWQ,3.327384,5
UWQ,3.659788,5
UWQ,2.991868,5
UWQ,4.037829,6
UWQ,3.345915,6
UWQ,2.906228,6
UWQ,3.572318,6
UWQ,3.755862,6
UWQ,3.084512,8
UWQ,4.141493,65
UWQ,5.404522,232
UWQ,7.635404,258
UWQ,0.627304,0
UWQ,7.710072,120
UWQ,8.745751,104
UWQ,1.973611,1
UWQ,1.801012,1
UWQ,2.034843,1
UWQ,1.872732,1
UWQ,2.142699,1
UWQ,1.49341,0
UWQ,1.484039,3
UWQ,2.443139,1
UWQ,1.915199,1
UWQ,2.03777,1
UWQ,2.152966,1
UWQ,0.272018,0
UWQ,2.09764,1
UWQ,2.589925,1
UWQ,1.918725,1
UWQ,2.38775,1
UWQ,2.189302,1
UWQ,0.034845,0
UWQ,2.38688,1
UWQ,1.78891,1
UWQ,2.51976,1
UWQ,2.128519,2
UWQ,2.371468,1
UWQ,2.413511,1
UWQ,1.671205,1
UWQ,1.967177,1
UWQ,1.817926,1
UWQ,1.628416,1
UWQ,1.707559,1
UWQ,0.45998,0
