UWQ,0.249045,2
UWQ,0.025528,7
UWQ,0.024679,3
UWQ,0.052402,4
UWQ,0.091658,2
UWQ,0.031869,2
UWQ,0.046905,7
UWQ,0.11559,5
UWQ,0.048343,0
UWQ,0.101195,UWQ,0.303615,9
UWQ,0.143395,3
UWQ,0.149369,3
UWQ,0.108142,12
UWQ,0.18595,2
UWQ,0.148126,9
UWQ,0.242887,11
UWQ,0.358761,15
UWQ,0.381958,15
UWQ,0.313829,13
UWQ,0.471352,29
UWQ,0.440021,30
UWQ,0.576597,16
UWQ,0.560371,20
UWQ,0.43329,24
UWQ,0.688849,32
UWQ,0.660604,21
UWQ,0.631163,26
UWQ,0.558417,18
UWQ,0.780456,26
UWQ,0.145858,0
UWQ,1.053662,35
UWQ,1.797975,44
UWQ,2.443167,32
UWQ,3.774006,53
UWQ,0.472477,0
UWQ,3.616291,58
UWQ,8.23716,73
UWQ,1.623532,0
UWQ,10.24737,54
UWQ,6.307498,22
UWQ,5.558321,20
UWQ,1.974691,6
UWQ,1.781171,5
UWQ,1.926375,7
UWQ,2.068627,9
UWQ,1.76704,11
UWQ,2.342264,3
UWQ,1.913216,1
UWQ,1.959114,1
UWQ,1.984053,1
UWQ,1.716068,1
UWQ,1.625988,0
UWQ,2.097161,2
UWQ,2.171584,4
UWQ,1.696934,5
UWQ,2.002212,3
UWQ,2.623947,4
UWQ,2.367149,3
UWQ,2.082659,1
UWQ,1.993257,1
UWQ,1.912765,1
UWQ,2.163162,2
UWQ,1.816059,2
UWQ,1.586158,3
UWQ,1.684425,2
UWQ,1.572725,2
UWQ,1.636176,1
UWQ,1.961154,1
UWQ,1.868179,1
UWQ,1.991978,6
UWQ,2.465237,6
UWQ,2.619113,8
UWQ,2.179809,6
UWQ,2.682093,6
UWQ,2.531667,11
UWQ,3.03326,14
UWQ,2.674829,1
UWQ,1.88208,12
UWQ,1.43626,1
UWQ,2.773963,8
UWQ,2.135236,1
UWQ,1.891422,0
UWQ,1.889488,0
UWQ,2.819712,12
UWQ,2.297561,1
UWQ,2.378124,1
UWQ,2.560287,8
UWQ,2.134281,1
UWQ,2.240592,0
UWQ,3.197603,8
UWQ,3.313457,1
UWQ,2.481865,1
UWQ,2.33411,0
UWQ,0.00059,UWQ,2.065813,6
UWQ,1.777898,6
UWQ,1.916517,11
UWQ,1.891025,14
UWQ,2.329713,12
UWQ,2.732694,8
UWQ,2.193547,0
UWQ,0.000858,UWQ,2.751204,6
UWQ,2.679158,11
UWQ,2.552263,14
UWQ,2.992127,12
UWQ,3.456536,8
UWQ,3.046912,0
UWQ,0.00085,UWQ,1.863931,1
UWQ,1.848287,1
UWQ,1.889682,6
UWQ,1.929687,6
UWQ,2.03104,8
UWQ,2.680765,6
UWQ,2.510957,6
UWQ,2.590875,11
UWQ,1.96401,1
UWQ,1.968945,1
UWQ,2.443824,14
UWQ,2.459144,12
UWQ,2.126074,8
UWQ,0.798033,0
UWQ,2.440615,0
UWQ,2.317019,1
UWQ,2.38761,14
UWQ,2.711407,1
UWQ,1.391544,0
UWQ,2.56999,1
UWQ,3.292013,12
UWQ,2.600139,0
UWQ,2.237838,6
UWQ,2.721516,8
UWQ,2.283305,6
UWQ,2.219234,6
UWQ,2.106381,1
UWQ,1.877898,1
UWQ,1.419784,0
UWQ,2.370456,1
UWQ,2.91714,11
UWQ,3.000958,14
UWQ,3.125845,12
UWQ,2.752368,0
UWQ,0.000637,UWQ,0.000819,UWQ,2.109026,2
UWQ,2.390273,2
UWQ,1.602027,0
UWQ,2.066978,3
UWQ,2.290465,2
UWQ,1.914302,2
UWQ,2.149963,1
UWQ,2.177664,1
UWQ,1.977181,1
UWQ,1.69687,6
UWQ,1.659675,6
UWQ,2.406861,8
UWQ,2.149431,6
UWQ,2.095304,6
UWQ,2.309571,1
UWQ,2.361146,1
UWQ,2.159595,11
UWQ,1.856095,1
UWQ,2.08241,14
UWQ,2.845974,12
UWQ,2.911802,0
UWQ,1.99012,14
UWQ,2.149294,12
UWQ,2.28137,0
UWQ,0.000981,UWQ,2.067713,6
UWQ,1.883804,6
UWQ,1.778575,1
UWQ,1.676678,1
UWQ,2.292829,11
UWQ,2.20173,1
UWQ,2.293966,14
UWQ,2.207595,12
UWQ,2.524188,0
UWQ,0.00068,UWQ,3.209628,11
UWQ,2.553216,1
UWQ,2.775661,14
UWQ,2.097777,1
UWQ,3.068735,12
UWQ,3.51489,0
UWQ,0.000769,UWQ,2.1986,1
UWQ,2.455664,1
