UWQ,0.057904,1
UWQ,0.002194,1
UWQ,0.00111,0
UWQ,0.158016,20
UWQ,0.196714,14
UWQ,0.192363,11
UWQ,0.181416,8
UWQ,0.161495,9
UWQ,0.311888,14
UWQ,0.242375,14
UWQ,0.310768,20
UWQ,0.414847,36
UWQ,0.706088,98
UWQ,1.392672,30
UWQ,1.366778,35
UWQ,1.283709,123
UWQ,2.54653,22
UWQ,1.00665,7
UWQ,0.444677,UWQ,1.654102,20
UWQ,0.191356,UWQ,0.176558,16
UWQ,0.268607,13
UWQ,0.326277,11
UWQ,0.312576,12
UWQ,0.336361,17
UWQ,0.233811,17
UWQ,0.515323,35
UWQ,1.10353,49
UWQ,1.311521,109
UWQ,1.683903,53
UWQ,1.809343,32
UWQ,2.207154,129
UWQ,3.090335,24
UWQ,3.959335,22
UWQ,0.282716,UWQ,0.20366,UWQ,2.738637,48
UWQ,3.268529,139
UWQ,4.624473,37
UWQ,5.484875,31
UWQ,0.233437,UWQ,4.34417,34
UWQ,3.988194,0
UWQ,0.166958,UWQ,0.718155,UWQ,0.220482,11
UWQ,0.113807,10
UWQ,0.160221,17
UWQ,0.263613,31
UWQ,0.322967,96
UWQ,0.606579,22
UWQ,0.520786,26
UWQ,0.59591,67
UWQ,0.909604,18
UWQ,0.482682,19
UWQ,0.383208,UWQ,0.21583,UWQ,4.982652,36
UWQ,4.933571,33
UWQ,5.315661,167
UWQ,2.903871,15
UWQ,2.909003,13
UWQ,4.661435,26
UWQ,0.732267,2
UWQ,0.708038,2
UWQ,0.751179,14
UWQ,0.999093,8
UWQ,1.231372,6
UWQ,1.053221,19
UWQ,1.113389,14
UWQ,1.099374,76
UWQ,1.390836,6
UWQ,1.288055,5
UWQ,0.429846,0
UWQ,1.464009,0
UWQ,3.533709,26
UWQ,4.207805,152
UWQ,1.079373,14
UWQ,1.171443,8
UWQ,0.903233,6
UWQ,1.191582,19
UWQ,1.25983,14
UWQ,1.089794,76
UWQ,1.418447,6
UWQ,1.369421,5
UWQ,0.219655,0
UWQ,1.069695,0
UWQ,5.242573,24
UWQ,6.097759,16
UWQ,1.183775,0
UWQ,1.741543,0
UWQ,5.254229,35
UWQ,7.106173,28
UWQ,1.469293,0
UWQ,2.423827,0
UWQ,4.567567,UWQ,4.776838,26
UWQ,0.71704,1
UWQ,0.56067,1
UWQ,0.637157,10
UWQ,0.838255,4
UWQ,0.526139,2
UWQ,0.788203,8
UWQ,0.783108,4
UWQ,0.878066,2
UWQ,0.750278,4
UWQ,0.847035,3
UWQ,0.574168,2
UWQ,0.407967,2
UWQ,0.422563,2
UWQ,0.731479,17
UWQ,0.762224,7
UWQ,0.580931,0
UWQ,1.164016,10
UWQ,1.1828,12
UWQ,1.43439,15
UWQ,1.289681,15
UWQ,1.555906,77
UWQ,2.050245,UWQ,6.053902,31
UWQ,7.295607,96
UWQ,5.359869,UWQ,6.852013,97
UWQ,3.946567,103
UWQ,3.735036,UWQ,16.190526,118
UWQ,2.687195,UWQ,9.906239,UWQ,3.862112,82
UWQ,3.520463,31
UWQ,4.420209,28
UWQ,4.863864,30
UWQ,2.130827,13
UWQ,3.17377,16
UWQ,2.815856,13
UWQ,4.000784,39
UWQ,0.908829,4
UWQ,0.845956,2
UWQ,0.834995,2
UWQ,0.771243,2
UWQ,0.844595,2
UWQ,0.841923,2
UWQ,0.877984,4
UWQ,0.789323,4
UWQ,1.251978,2
UWQ,0.832902,2
UWQ,1.58151,19
UWQ,0.796531,0
UWQ,1.81507,10
UWQ,1.933802,16
UWQ,1.891708,23
UWQ,2.330106,82
UWQ,2.499693,18
UWQ,0.617987,0
UWQ,2.790979,15
UWQ,2.978695,76
UWQ,3.288731,7
UWQ,0.832855,0
UWQ,3.493001,3
UWQ,3.479547,5
UWQ,3.111123,4
UWQ,0.884102,0
UWQ,3.624719,12
UWQ,4.404945,12
UWQ,4.106807,75
UWQ,3.94383,5
UWQ,3.055893,1
UWQ,2.411697,UWQ,3.526344,5
UWQ,2.056733,0
UWQ,3.800402,3
UWQ,3.938076,0
UWQ,6.736902,28
UWQ,6.25845,27
UWQ,6.611555,29
UWQ,7.521859,159
UWQ,15.100212,98
UWQ,5.265123,30
UWQ,5.335497,UWQ,18.267947,39
UWQ,4.306172,12
UWQ,4.221315,UWQ,14.669794,UWQ,6.367752,159
UWQ,4.852889,84
UWQ,3.619478,UWQ,16.2603,98
UWQ,4.121514,UWQ,21.95157,39
UWQ,8.002714,UWQ,23.904793,30
UWQ,15.756251,17
UWQ,1.706839,0
UWQ,10.144781,79
UWQ,0.818664,0
UWQ,15.131397,18
UWQ,17.911453,76
UWQ,21.862917,12
UWQ,17.325374,4
UWQ,8.421168,UWQ,11.446895,4
UWQ,12.924547,0
UWQ,12.393222,0
UWQ,18.572342,4
UWQ,7.642163,UWQ,10.995192,4
UWQ,6.030583,0
UWQ,12.460494,UWQ,8.352115,UWQ,12.334033,76
UWQ,7.184005,UWQ,14.273917,12
UWQ,14.01526,0
UWQ,10.772788,4
UWQ,15.920152,4
UWQ,9.468624,UWQ,12.732908,0
UWQ,8.915539,UWQ,9.980853,UWQ,6.274162,29
UWQ,3.082485,22
UWQ,3.262268,83
UWQ,3.144228,UWQ,8.457455,31
UWQ,2.199202,80
UWQ,2.315117,UWQ,6.738302,161
UWQ,6.603792,29
UWQ,5.300894,UWQ,7.219646,UWQ,4.383443,28
UWQ,2.908262,14
UWQ,4.261637,30
UWQ,4.953077,37
UWQ,7.39002,27
UWQ,8.824408,33
UWQ,9.579441,99
UWQ,5.474061,UWQ,6.895027,99
UWQ,5.494513,UWQ,20.224418,163
UWQ,21.883114,39
UWQ,8.585966,UWQ,23.652991,32
UWQ,6.442698,UWQ,22.291007,25
UWQ,7.215321,UWQ,12.620524,UWQ,15.728955,39
UWQ,9.685392,UWQ,31.279299,32
UWQ,5.903434,UWQ,21.860263,25
UWQ,6.843658,UWQ,13.468949,UWQ,8.354993,27
UWQ,6.684619,31
UWQ,8.709982,94
UWQ,20.210859,159
UWQ,4.735822,25
UWQ,4.42962,16
UWQ,4.258111,UWQ,8.604995,UWQ,10.552941,159
UWQ,3.306168,UWQ,7.522248,UWQ,7.992784,34
UWQ,3.688567,77
UWQ,3.629449,UWQ,6.857846,99
UWQ,3.13395,150
UWQ,3.853058,UWQ,8.790583,UWQ,5.203679,29
UWQ,5.83504,40
UWQ,8.153056,58
UWQ,7.689847,29
UWQ,9.623826,41
UWQ,8.609678,97
UWQ,20.648213,162
