UWQ,0.064865,1
UWQ,0.012144,1
UWQ,0.000875,0
UWQ,0.035894,UWQ,0.220294,32
UWQ,0.224164,20
UWQ,0.191993,0
UWQ,0.215523,21
UWQ,0.317236,18
UWQ,0.241633,16
UWQ,0.22075,17
UWQ,0.221047,28
UWQ,0.145011,26
UWQ,0.240782,25
UWQ,0.417695,32
UWQ,0.319154,33
UWQ,0.569143,32
UWQ,0.524541,53
UWQ,0.566567,17
UWQ,0.374811,13
UWQ,0.315743,17
UWQ,0.622955,16
UWQ,0.417873,19
UWQ,0.484663,23
UWQ,0.638106,30
UWQ,0.380398,34
UWQ,0.535427,0
UWQ,0.926336,43
UWQ,0.767871,44
UWQ,0.644173,0
UWQ,0.261747,27
UWQ,0.272181,24
UWQ,0.273986,26
UWQ,0.221886,42
UWQ,0.260272,41
UWQ,0.210099,36
UWQ,0.331607,48
UWQ,0.663794,49
UWQ,0.348323,UWQ,0.627231,4
UWQ,0.370491,0
UWQ,0.629412,25
UWQ,0.546329,36
UWQ,1.005505,32
UWQ,0.990012,36
UWQ,0.964327,59
UWQ,1.081288,53
UWQ,1.376975,50
UWQ,1.936986,64
UWQ,1.223357,49
UWQ,1.575488,95
UWQ,2.172009,157
UWQ,2.751729,51
UWQ,1.85087,26
UWQ,2.126617,36
UWQ,2.281317,32
UWQ,2.486011,39
UWQ,1.500035,23
UWQ,1.682058,24
UWQ,1.560362,35
UWQ,1.736375,35
UWQ,2.190989,32
UWQ,0.661754,0
UWQ,1.832908,0
UWQ,1.770924,24
UWQ,1.381281,32
UWQ,1.363031,33
UWQ,1.978809,32
UWQ,1.761254,32
UWQ,2.554858,0
UWQ,0.632414,UWQ,1.608488,13
UWQ,1.442329,17
UWQ,1.515432,16
UWQ,1.429414,19
UWQ,1.708362,24
UWQ,1.327872,30
UWQ,1.515839,33
UWQ,1.936498,32
UWQ,1.937874,32
UWQ,1.756777,0
UWQ,0.898959,UWQ,0.660801,UWQ,4.453037,39
UWQ,7.391759,271
UWQ,12.012904,357
UWQ,9.509737,268
UWQ,6.835983,183
UWQ,9.545247,293
UWQ,5.911477,92
UWQ,5.387291,82
UWQ,7.584155,115
UWQ,7.14118,151
UWQ,6.224932,102
UWQ,7.851402,82
UWQ,4.123285,56
UWQ,3.874381,45
UWQ,4.328085,38
UWQ,4.828229,38
UWQ,4.550438,38
UWQ,4.403904,38
UWQ,4.328983,11
UWQ,6.87069,46
UWQ,7.474837,56
UWQ,7.925982,51
UWQ,8.41371,42
UWQ,8.864472,43
UWQ,7.196732,40
UWQ,10.380288,38
UWQ,13.736591,61
UWQ,10.377828,50
UWQ,12.836916,152
UWQ,10.022528,245
UWQ,10.346523,143
UWQ,8.167806,92
UWQ,8.40642,107
UWQ,8.532897,76
UWQ,8.714973,83
UWQ,5.177225,0
UWQ,2.001652,UWQ,3.096348,UWQ,3.219137,UWQ,3.550003,UWQ,3.070312,UWQ,1.95283,UWQ,2.930536,UWQ,4.116397,UWQ,1.275365,UWQ,1.591055,UWQ,5.789017,56
UWQ,8.967487,44
UWQ,8.383583,30
UWQ,6.767036,33
UWQ,7.25303,25
UWQ,6.882285,24
UWQ,10.017749,36
UWQ,8.370527,28
UWQ,10.335129,116
UWQ,10.085179,164
UWQ,8.6961,62
UWQ,6.58964,30
UWQ,5.332016,39
UWQ,4.710513,0
UWQ,3.624112,UWQ,3.165128,UWQ,2.54778,UWQ,2.954082,UWQ,2.157562,UWQ,2.154841,UWQ,1.573397,UWQ,1.99376,UWQ,1.542728,UWQ,4.551766,11
UWQ,7.112639,40
UWQ,5.853001,50
UWQ,7.355963,41
UWQ,7.774934,34
UWQ,9.277616,28
UWQ,5.83548,21
UWQ,7.665425,20
UWQ,8.172945,28
UWQ,9.311028,29
UWQ,8.784398,65
UWQ,8.31619,109
UWQ,5.557635,31
UWQ,7.038771,31
UWQ,5.431647,0
UWQ,2.989106,UWQ,2.785785,UWQ,2.660592,UWQ,2.12452,UWQ,2.317576,UWQ,1.559106,UWQ,2.369415,UWQ,1.625241,UWQ,1.262162,UWQ,5.39149,38
UWQ,5.288637,34
UWQ,4.632393,10
UWQ,6.105738,39
UWQ,6.446497,44
UWQ,8.618579,34
UWQ,7.489179,28
UWQ,8.81421,25
UWQ,7.720453,23
UWQ,6.084235,17
UWQ,9.403765,37
UWQ,6.686462,21
UWQ,7.913047,87
UWQ,7.914352,110
UWQ,9.060099,62
UWQ,6.785317,30
UWQ,6.496787,39
UWQ,4.477642,0
UWQ,2.92954,UWQ,3.119871,UWQ,2.844208,UWQ,3.095015,UWQ,1.54529,UWQ,1.340474,UWQ,2.001554,UWQ,1.271479,UWQ,1.010743,UWQ,4.022444,38
UWQ,4.25961,33
UWQ,4.738283,33
UWQ,4.377372,29
UWQ,4.971832,8
UWQ,5.518952,31
UWQ,5.82029,36
UWQ,5.749353,27
UWQ,7.149545,22
UWQ,5.926526,18
UWQ,6.538232,17
UWQ,5.450154,12
UWQ,7.681127,20
UWQ,6.758375,15
UWQ,7.86095,36
UWQ,4.831137,29
UWQ,4.709774,55
UWQ,5.390844,0
UWQ,2.435022,UWQ,2.282133,UWQ,2.176546,UWQ,1.754796,UWQ,1.699315,UWQ,1.632594,UWQ,1.303292,UWQ,1.101758,UWQ,1.358433,UWQ,5.440244,56
UWQ,7.039894,106
UWQ,5.405461,UWQ,0.904041,UWQ,6.987341,102
UWQ,6.756249,70
UWQ,7.114445,120
UWQ,6.215935,113
UWQ,5.795126,UWQ,7.183956,113
UWQ,4.202771,38
UWQ,4.753154,38
UWQ,5.728555,38
UWQ,4.476262,38
UWQ,5.306713,11
UWQ,7.32556,46
UWQ,6.748402,49
UWQ,8.405645,44
UWQ,7.693135,30
UWQ,9.476464,33
UWQ,8.332487,25
UWQ,6.875964,24
UWQ,10.3865,40
UWQ,10.70442,28
UWQ,10.303113,87
UWQ,7.495023,107
UWQ,8.895037,62
UWQ,6.905561,30
UWQ,8.836659,40
UWQ,6.480185,0
