UWQ,0.056639,1
UWQ,0.000939,1
UWQ,0.00087,1
UWQ,0.034203,1
UWQ,0.001147,0
UWQ,0.209296,7
UWQ,0.121088,2
UWQ,0.148649,5
UWQ,0.1517,5
UWQ,0.176719,10
UWQ,0.312294,10
UWQ,0.196434,57
UWQ,0.399716,5
UWQ,0.348602,4
UWQ,0.446411,1
UWQ,0.296217,1
UWQ,0.279983,1
UWQ,0.27771,1
UWQ,0.329027,10
UWQ,0.297239,4
UWQ,0.3028,2
UWQ,0.291358,7
UWQ,0.328674,4
UWQ,0.413776,2
UWQ,0.318285,4
UWQ,0.388053,3
UWQ,0.417559,2
UWQ,0.37993,2
UWQ,0.383504,2
UWQ,0.629218,13
UWQ,0.603028,5
UWQ,0.775386,5
UWQ,0.827118,10
UWQ,0.362988,4
UWQ,0.473032,2
UWQ,0.340649,2
UWQ,0.412384,3
UWQ,0.353003,3
UWQ,0.36372,5
UWQ,0.567353,8
UWQ,1.124079,16
UWQ,0.615781,24
UWQ,0.874859,87
UWQ,1.129188,80
UWQ,1.801916,6
UWQ,1.588552,1
UWQ,0.165131,0
UWQ,1.424674,0
UWQ,0.402833,4
UWQ,0.755316,2
UWQ,0.72721,2
UWQ,0.699572,3
UWQ,0.739075,3
UWQ,0.778911,5
UWQ,0.83185,8
UWQ,1.167362,16
UWQ,1.535698,24
UWQ,1.406552,87
UWQ,0.940057,0
UWQ,1.045755,UWQ,0.186404,6
UWQ,0.200183,9
UWQ,0.153951,72
UWQ,0.304365,15
UWQ,0.329254,14
UWQ,0.397132,65
UWQ,0.473551,13
UWQ,0.268894,12
UWQ,0.279888,0
UWQ,0.199176,9
UWQ,0.135438,10
UWQ,0.192827,14
UWQ,0.203632,13
UWQ,0.164731,31
UWQ,0.3167,46
UWQ,0.410188,107
UWQ,0.970394,39
UWQ,0.542194,30
UWQ,0.499181,20
UWQ,1.340277,28
UWQ,1.102535,24
UWQ,1.298177,19
UWQ,0.978579,25
UWQ,1.167095,28
UWQ,2.042542,34
UWQ,3.392042,49
UWQ,4.759752,31
UWQ,4.676496,30
UWQ,5.159573,35
UWQ,3.162588,24
UWQ,3.600083,21
UWQ,4.047472,87
UWQ,1.32171,7
UWQ,1.564252,10
UWQ,2.119283,17
UWQ,2.343679,24
UWQ,2.4489,87
UWQ,1.337503,75
UWQ,1.570082,5
UWQ,1.710425,4
UWQ,1.107185,UWQ,2.942421,80
UWQ,2.51877,9
UWQ,1.203918,UWQ,2.482344,UWQ,5.290803,34
UWQ,6.761822,26
UWQ,1.429967,12
UWQ,1.765984,12
UWQ,1.500652,74
UWQ,1.549319,6
UWQ,1.237171,4
UWQ,1.305708,UWQ,1.556806,UWQ,5.99959,39
UWQ,3.774044,88
UWQ,4.972478,27
UWQ,5.300522,24
UWQ,0.88267,6
UWQ,0.697751,5
UWQ,1.110826,12
UWQ,1.764655,12
UWQ,1.360712,75
UWQ,1.289008,5
UWQ,1.364748,4
UWQ,1.232794,UWQ,1.935414,UWQ,7.227537,103
UWQ,4.869687,25
UWQ,5.674347,22
UWQ,0.332565,0
UWQ,1.317332,UWQ,10.4857,113
UWQ,6.510278,25
UWQ,7.313645,21
UWQ,4.80665,35
UWQ,5.840954,32
UWQ,1.362041,6
UWQ,1.622225,14
UWQ,1.592346,14
UWQ,1.342638,79
UWQ,2.044499,9
UWQ,1.99902,6
UWQ,1.237863,UWQ,1.160983,UWQ,6.061832,156
UWQ,8.416879,24
UWQ,8.349223,22
UWQ,1.590555,UWQ,9.273905,22
UWQ,1.384324,UWQ,1.635406,UWQ,1.933937,UWQ,11.275506,47
UWQ,5.27629,UWQ,9.295859,UWQ,4.575584,39
UWQ,4.004304,21
UWQ,5.767538,35
UWQ,4.87994,33
UWQ,5.689621,165
UWQ,0.964389,4
UWQ,0.899041,2
UWQ,0.820872,2
UWQ,0.836069,2
UWQ,0.902564,2
UWQ,0.98422,13
UWQ,1.15139,8
UWQ,1.097371,6
UWQ,1.101989,19
UWQ,1.192917,15
UWQ,1.377912,76
UWQ,1.469054,6
UWQ,1.751567,5
UWQ,1.497329,UWQ,1.341082,76
UWQ,1.585928,6
UWQ,1.962264,5
UWQ,1.424849,UWQ,1.477249,UWQ,7.961796,32
UWQ,3.965931,12
UWQ,5.369547,27
UWQ,5.508239,26
UWQ,0.98803,2
UWQ,0.912556,13
UWQ,1.446213,8
UWQ,0.902136,6
UWQ,1.786233,19
UWQ,1.526488,15
UWQ,1.40307,75
UWQ,1.360764,7
UWQ,1.781797,5
UWQ,1.482572,0
UWQ,1.735913,5
UWQ,1.130913,0
UWQ,5.356166,152
UWQ,5.431849,23
UWQ,7.430812,16
UWQ,1.370053,UWQ,2.384363,UWQ,2.243229,19
UWQ,2.498351,12
UWQ,1.963752,UWQ,8.996493,28
UWQ,1.885337,UWQ,2.683857,UWQ,6.190878,33
UWQ,0.660356,4
UWQ,0.588829,4
UWQ,0.563303,2
UWQ,0.577533,2
UWQ,0.519049,2
UWQ,0.845495,2
UWQ,0.663325,13
UWQ,0.86449,8
UWQ,0.927417,6
UWQ,1.015285,19
UWQ,1.050282,15
UWQ,0.94991,75
UWQ,1.317137,7
UWQ,1.291812,5
UWQ,1.417728,UWQ,1.419939,7
UWQ,0.957045,5
UWQ,1.631761,0
UWQ,6.618672,165
UWQ,3.334996,15
UWQ,3.393803,12
UWQ,5.236722,27
UWQ,0.655622,2
UWQ,0.614605,2
UWQ,0.568203,13
UWQ,1.107701,8
UWQ,0.876971,6
UWQ,0.733704,19
UWQ,0.961741,15
UWQ,1.056644,76
UWQ,1.577201,6
UWQ,1.336959,5
UWQ,0.436624,0
UWQ,1.431202,0
UWQ,5.183876,26
UWQ,5.446084,152
UWQ,2.099654,4
UWQ,1.785523,4
UWQ,1.493218,UWQ,6.348895,23
UWQ,8.599612,16
UWQ,2.685324,UWQ,2.424888,12
UWQ,1.401109,6
UWQ,1.685384,19
UWQ,1.946522,15
UWQ,1.419596,76
UWQ,1.855307,6
UWQ,1.671294,5
UWQ,0.486559,0
UWQ,1.48085,0
UWQ,2.370849,UWQ,6.90885,32
UWQ,4.286155,18
UWQ,1.231048,UWQ,8.449308,28
UWQ,2.346619,UWQ,2.223445,UWQ,6.261459,36
UWQ,3.180465,16
UWQ,3.857907,22
UWQ,4.050365,23
UWQ,4.0472,91
UWQ,4.913036,28
UWQ,5.528128,23
UWQ,1.881787,UWQ,2.222964,UWQ,4.103206,91
UWQ,4.427174,28
UWQ,6.31,23
UWQ,1.981334,UWQ,5.794498,23
UWQ,1.290981,14
UWQ,1.698952,14
UWQ,1.52955,87
UWQ,2.442733,14
UWQ,2.809945,10
UWQ,1.429338,19
UWQ,1.826606,15
UWQ,1.467439,76
UWQ,2.267174,6
UWQ,2.059538,5
UWQ,1.531698,0
UWQ,0.956082,UWQ,1.280578,UWQ,8.01528,49
UWQ,6.957858,49
UWQ,6.503815,175
UWQ,6.181707,92
UWQ,5.216128,27
UWQ,1.725313,7
UWQ,1.682698,14
UWQ,2.12304,14
UWQ,2.124347,88
UWQ,3.006793,13
UWQ,1.494469,6
UWQ,1.556361,19
UWQ,1.988711,15
UWQ,1.93126,76
UWQ,1.737821,6
UWQ,1.942403,5
UWQ,0.429167,0
UWQ,1.886343,0
UWQ,2.964228,10
UWQ,1.131601,UWQ,6.704357,23
UWQ,1.145174,UWQ,2.340502,UWQ,9.77316,111
UWQ,6.540023,19
UWQ,2.494721,UWQ,11.420965,43
UWQ,5.355488,UWQ,13.509397,UWQ,10.468266,53
UWQ,4.91361,27
UWQ,6.734021,102
UWQ,3.948065,13
UWQ,5.455777,24
UWQ,5.680679,31
UWQ,6.196591,89
UWQ,5.083758,93
UWQ,6.167635,17
UWQ,2.017599,UWQ,5.42038,17
UWQ,1.586973,UWQ,1.772684,UWQ,5.537957,101
UWQ,7.429577,105
UWQ,10.246621,92
UWQ,2.878272,UWQ,3.086924,UWQ,7.617269,92
UWQ,2.893941,UWQ,3.31829,UWQ,7.134774,37
UWQ,6.681481,30
UWQ,1.052572,UWQ,14.619732,40
UWQ,7.817753,61
UWQ,8.027353,121
UWQ,7.776091,163
UWQ,8.810878,30
UWQ,8.632098,UWQ,9.355058,UWQ,12.213656,252
UWQ,15.369291,42
UWQ,8.292503,30
UWQ,1.494823,UWQ,12.274995,UWQ,10.822,38
UWQ,8.693108,30
UWQ,1.63777,UWQ,9.95407,UWQ,1.570339,UWQ,8.429613,182
UWQ,8.469826,115
UWQ,11.624262,42
UWQ,2.912654,UWQ,6.513151,UWQ,12.616051,122
UWQ,12.040779,29
UWQ,2.971091,UWQ,2.745647,UWQ,13.799428,53
UWQ,6.395332,UWQ,11.845555,UWQ,1.013577,77
UWQ,1.057919,27
UWQ,1.596015,24
UWQ,1.359986,UWQ,1.296554,31
UWQ,1.68665,27
UWQ,1.678656,UWQ,8.861086,45
UWQ,4.173585,32
