UWQ,0.265018,9
UWQ,0.126314,8
UWQ,0.0783,10
UWQ,0.095621,11
UWQ,0.308367,9
UWQ,0.073681,19
UWQ,0.168076,30
UWQ,0.137564,31
UWQ,0.206477,43
UWQ,0.431455,37
UWQ,0.329506,41
UWQ,0.656507,68
UWQ,0.751048,55
UWQ,0.36369,48
UWQ,0.554685,39
UWQ,1.227765,50
UWQ,0.82466,29
UWQ,1.136873,25
UWQ,0.684924,12
UWQ,0.591264,7
UWQ,0.249574,0
UWQ,0.337259,7
UWQ,0.470144,7
UWQ,0.589528,5
UWQ,0.49198,6
UWQ,0.624865,4
UWQ,0.444946,3
UWQ,0.361698,2
UWQ,0.354595,2
UWQ,0.353203,2
UWQ,0.341893,2
UWQ,0.684498,2
UWQ,0.48637,3
UWQ,0.617289,2
UWQ,0.384408,2
UWQ,0.400874,2
UWQ,0.485186,3
UWQ,0.624029,3
UWQ,0.885479,3
UWQ,0.404419,0
UWQ,0.559742,3
UWQ,0.682945,2
UWQ,0.773372,2
UWQ,0.722351,1
UWQ,0.838089,1
UWQ,0.627002,2
UWQ,0.622159,1
UWQ,0.69865,3
UWQ,0.636028,3
UWQ,0.706674,4
UWQ,0.798617,4
UWQ,1.100335,3
UWQ,0.302765,0
UWQ,0.686266,2
UWQ,1.0372,7
UWQ,1.100675,6
UWQ,1.244442,7
UWQ,2.149896,6
UWQ,1.049475,7
UWQ,1.448616,8
UWQ,1.767338,8
UWQ,0.714852,0
UWQ,1.711996,8
UWQ,2.236477,5
UWQ,2.529307,11
UWQ,1.733367,10
UWQ,1.31816,10
UWQ,0.604206,0
UWQ,2.162528,16
UWQ,1.496169,12
UWQ,0.829181,14
UWQ,1.000188,18
UWQ,1.807016,17
UWQ,1.161299,22
UWQ,1.422508,29
UWQ,0.512816,0
UWQ,1.648437,21
UWQ,1.155786,20
UWQ,1.210382,15
UWQ,2.154708,21
UWQ,1.870278,14
UWQ,1.367434,16
UWQ,1.324484,4
UWQ,1.436089,5
UWQ,1.257208,5
UWQ,1.029038,5
UWQ,1.093789,2
UWQ,1.381689,3
UWQ,1.434761,3
UWQ,1.31165,2
UWQ,0.841851,0
UWQ,1.188366,1
UWQ,1.197578,1
UWQ,1.399293,1
UWQ,1.075097,1
UWQ,1.174795,1
UWQ,1.188406,2
UWQ,1.194035,1
UWQ,1.2108,1
UWQ,0.696251,0
UWQ,1.171234,1
UWQ,1.230546,2
UWQ,1.296748,2
UWQ,0.979314,2
UWQ,1.404276,2
UWQ,1.104202,1
UWQ,1.222377,1
UWQ,1.224248,1
UWQ,1.167154,0
UWQ,1.104945,1
UWQ,1.042773,2
UWQ,1.126889,1
UWQ,1.463318,3
UWQ,1.098751,3
UWQ,1.100549,3
UWQ,1.172612,5
UWQ,0.980405,0
UWQ,1.382587,3
UWQ,1.526037,2
UWQ,1.549609,7
UWQ,1.519967,6
UWQ,1.40834,8
UWQ,1.727107,4
UWQ,1.314794,0
UWQ,1.391492,5
UWQ,1.70447,6
UWQ,1.534766,6
UWQ,1.391901,6
UWQ,1.608675,4
UWQ,1.524162,8
UWQ,0.859077,0
UWQ,1.203695,9
UWQ,1.386242,8
UWQ,1.694418,8
UWQ,1.689806,3
UWQ,1.498699,6
UWQ,1.788532,4
UWQ,1.132272,0
UWQ,1.645372,5
UWQ,1.525098,7
UWQ,1.712276,5
UWQ,2.216655,5
UWQ,1.839303,4
UWQ,1.494158,0
UWQ,2.223171,8
UWQ,2.16658,11
UWQ,2.211169,6
UWQ,1.826907,10
UWQ,2.290196,10
UWQ,2.670006,15
UWQ,2.721345,8
UWQ,2.315353,6
UWQ,1.429083,0
UWQ,2.405726,6
UWQ,2.443851,9
UWQ,3.076416,10
UWQ,2.805675,8
UWQ,2.026527,8
UWQ,2.606735,9
UWQ,2.752019,6
UWQ,2.582981,5
UWQ,2.547745,9
UWQ,3.009215,10
UWQ,3.444225,8
UWQ,2.806462,5
UWQ,3.1203,7
UWQ,3.018386,7
UWQ,3.509517,7
UWQ,1.560592,0
UWQ,3.837798,4
UWQ,3.628301,3
UWQ,4.086192,1
UWQ,3.050786,3
UWQ,2.264727,2
UWQ,2.569696,4
UWQ,2.628672,2
UWQ,3.262555,2
UWQ,2.471334,3
UWQ,3.164949,2
UWQ,3.02278,2
UWQ,2.437779,0
UWQ,2.661487,6
UWQ,2.698697,1
UWQ,3.532491,2
UWQ,1.84113,0
UWQ,3.116312,3
UWQ,3.081643,1
UWQ,2.468904,1
UWQ,2.640029,1
UWQ,2.659284,0
UWQ,0.000946,UWQ,2.640398,2
UWQ,2.827242,3
UWQ,2.899385,0
UWQ,2.645165,2
UWQ,2.179317,2
UWQ,2.097353,6
UWQ,1.449575,0
UWQ,2.402541,1
UWQ,2.681715,2
UWQ,2.829011,3
UWQ,3.663521,1
UWQ,1.290394,0
UWQ,2.849956,1
UWQ,2.35513,1
UWQ,3.101705,0
UWQ,2.220428,3
UWQ,1.915146,0
UWQ,2.746903,2
UWQ,2.95238,4
UWQ,2.528787,2
UWQ,2.132535,2
UWQ,2.830394,3
UWQ,2.83231,2
UWQ,2.65349,2
UWQ,2.388081,10
UWQ,2.751473,2
UWQ,2.69254,3
UWQ,3.066181,1
UWQ,2.526494,0
UWQ,2.389084,1
UWQ,3.076997,1
UWQ,3.019305,0
UWQ,2.51287,10
UWQ,2.137072,0
UWQ,3.217294,2
UWQ,2.754985,3
UWQ,2.422886,1
UWQ,2.597615,0
UWQ,2.480072,1
UWQ,2.5044,1
UWQ,2.654178,0
UWQ,2.69831,2
UWQ,3.080699,3
UWQ,2.834846,0
UWQ,2.643858,2
UWQ,2.575213,2
UWQ,3.134852,10
UWQ,1.683865,0
UWQ,2.925243,2
UWQ,3.18179,3
UWQ,2.547608,1
UWQ,2.174569,1
UWQ,2.008242,1
UWQ,2.070551,0
UWQ,2.830975,1
UWQ,2.366165,1
UWQ,3.078864,0
UWQ,2.851186,7
UWQ,2.285254,0
UWQ,2.744398,7
UWQ,3.02824,7
UWQ,3.561546,4
UWQ,1.804231,0
UWQ,4.296557,3
UWQ,3.912338,1
UWQ,3.064341,3
UWQ,2.727793,2
UWQ,2.662056,4
UWQ,2.534478,2
UWQ,2.473052,0
UWQ,2.763909,2
UWQ,3.134045,3
UWQ,2.20293,2
UWQ,2.425891,0
UWQ,2.397173,2
UWQ,2.993134,6
UWQ,2.791273,1
UWQ,1.301644,0
UWQ,2.535348,2
UWQ,3.319771,3
UWQ,3.584972,1
