UWQ,0.124911,15
UWQ,0.031489,27
UWQ,0.093722,23
UWQ,0.049593,19
UWQ,0.063891,21
UWQ,0.038818,12
UWQ,0.042049,11
UWQ,0.043226,26
UWQ,0.050182,16
UWQ,0.083669,33
UWQ,0.043404,29
UWQ,0.148716,29
UWQ,0.209492,32
UWQ,0.490553,27
UWQ,0.305057,21
UWQ,0.231335,21
UWQ,0.300059,15
UWQ,0.239886,15
UWQ,0.297904,17
UWQ,0.706021,15
UWQ,0.570387,15
UWQ,0.416564,15
UWQ,0.357464,17
UWQ,0.549624,19
UWQ,0.477371,24
UWQ,0.681254,33
UWQ,0.660606,26
UWQ,0.84824,21
UWQ,0.659329,18
UWQ,0.474796,16
UWQ,0.724603,13
UWQ,0.738806,6
UWQ,0.669306,7
UWQ,0.501312,5
UWQ,0.670931,1
UWQ,0.791107,4
UWQ,0.831834,3
UWQ,0.685555,3
UWQ,0.759723,3
UWQ,0.841124,2
UWQ,0.813714,1
UWQ,0.983747,1
UWQ,1.031687,1
UWQ,0.804478,0
UWQ,0.24398,2
UWQ,0.185225,2
UWQ,0.298775,1
UWQ,0.144118,1
UWQ,0.207046,1
UWQ,0.329783,1
UWQ,0.245715,1
UWQ,0.177976,1
UWQ,0.327657,1
UWQ,0.286916,1
UWQ,0.341007,1
UWQ,0.342809,0
UWQ,0.000558,UWQ,0.155536,UWQ,0.611471,10
UWQ,0.139962,5
UWQ,0.122557,11
UWQ,0.140661,18
UWQ,0.263219,12
UWQ,0.079273,11
UWQ,0.081085,11
UWQ,0.118231,14
UWQ,0.113557,13
UWQ,0.094267,12
UWQ,0.076688,12
UWQ,0.104215,8
UWQ,0.08401,4
UWQ,0.080171,3
UWQ,0.071234,2
UWQ,0.069381,0
UWQ,0.507505,11
UWQ,0.783783,14
UWQ,0.724411,24
UWQ,0.64998,16
UWQ,0.632473,15
UWQ,0.650662,17
UWQ,0.370262,20
UWQ,0.495389,19
UWQ,0.52325,20
UWQ,0.342752,18
UWQ,0.922393,15
UWQ,0.761428,10
UWQ,0.685041,9
UWQ,0.625881,9
UWQ,0.609234,7
UWQ,0.733007,5
UWQ,0.718712,6
UWQ,0.613876,6
UWQ,0.630574,12
UWQ,0.530179,8
UWQ,1.184481,3
UWQ,1.034989,10
UWQ,1.049696,10
UWQ,0.901909,9
UWQ,1.039378,9
UWQ,1.188629,9
UWQ,0.989912,7
UWQ,1.308014,5
UWQ,0.86697,13
UWQ,0.632869,0
UWQ,1.10317,9
UWQ,1.325086,9
UWQ,1.276862,9
UWQ,1.304534,9
UWQ,1.083801,7
UWQ,1.134746,5
UWQ,1.176299,13
