UWQ,0.142099,2
UWQ,0.009235,1
UWQ,0.006923,1
UWQ,0.007226,0
UWQ,0.209638,4
UWQ,0.089108,8
UWQ,0.076934,1
UWQ,0.100071,5
UWQ,0.090534,0
UWQ,0.111346,14
UWQ,0.132004,1
UWQ,0.116956,5
UWQ,0.177513,0
UWQ,0.633554,19
UWQ,0.683579,8
UWQ,0.610284,10
UWQ,0.448528,7
UWQ,0.680463,3
UWQ,0.507017,4
UWQ,0.591976,3
UWQ,0.832593,7
UWQ,0.794157,6
UWQ,0.62931,25
UWQ,0.757603,28
UWQ,1.052835,17
UWQ,1.41092,12
UWQ,1.298781,16
UWQ,1.273077,20
UWQ,0.70088,0
UWQ,0.676969,39
UWQ,1.068147,4
UWQ,0.960662,1
UWQ,0.613251,3
UWQ,0.780621,4
UWQ,0.702428,0
UWQ,0.129348,UWQ,0.878201,66
UWQ,1.225736,46
UWQ,1.33813,62
UWQ,1.573271,77
UWQ,1.513439,67
UWQ,2.149146,80
UWQ,3.466308,71
UWQ,3.68748,82
UWQ,4.67045,115
UWQ,4.009771,126
UWQ,1.162878,UWQ,2.570685,77
UWQ,1.273896,UWQ,3.420374,101
UWQ,4.023004,86
UWQ,4.856212,116
UWQ,5.490699,130
UWQ,1.267187,UWQ,3.814297,108
UWQ,1.050605,UWQ,1.417092,UWQ,1.599208,UWQ,0.165654,UWQ,1.05573,11
UWQ,1.189044,11
UWQ,0.469087,9
UWQ,0.50823,14
UWQ,1.396299,19
UWQ,0.937474,18
UWQ,1.512277,40
UWQ,1.176675,55
UWQ,2.582888,44
UWQ,1.556079,21
UWQ,1.596035,46
UWQ,1.79027,35
UWQ,1.391479,45
UWQ,1.855117,44
UWQ,2.205209,21
UWQ,2.057957,41
UWQ,2.409425,41
UWQ,2.515457,27
UWQ,2.758508,29
UWQ,1.773819,0
UWQ,3.094763,60
UWQ,3.211467,76
UWQ,3.152385,114
UWQ,2.236016,0
UWQ,4.827083,131
UWQ,2.115449,UWQ,2.089635,41
UWQ,1.347074,0
UWQ,2.088625,41
UWQ,2.023228,27
UWQ,2.438405,29
UWQ,2.933303,60
UWQ,1.388121,0
UWQ,3.00307,76
UWQ,4.208229,114
UWQ,3.461922,65
UWQ,3.50902,42
UWQ,4.111746,21
UWQ,2.474737,0
UWQ,4.522277,22
UWQ,4.211296,45
UWQ,2.567953,0
UWQ,4.757617,45
UWQ,2.927757,UWQ,4.819892,131
UWQ,1.963293,UWQ,2.270128,UWQ,1.204412,51
UWQ,1.648518,82
UWQ,1.99375,63
UWQ,2.24679,76
UWQ,3.165555,119
UWQ,3.106335,97
UWQ,3.867172,123
UWQ,4.780465,125
UWQ,2.04831,0
UWQ,3.629726,UWQ,4.551213,123
UWQ,1.710235,0
UWQ,5.510509,125
UWQ,3.559836,UWQ,0.009727,UWQ,0.795526,17
UWQ,0.528951,9
UWQ,0.782211,6
UWQ,1.073475,13
UWQ,0.95877,16
UWQ,1.490004,36
UWQ,1.493963,46
UWQ,1.684752,32
UWQ,2.478435,31
UWQ,3.159567,63
UWQ,3.259864,67
UWQ,2.977507,119
UWQ,1.588451,69
UWQ,3.096227,21
UWQ,3.217885,17
UWQ,3.490592,22
UWQ,1.176693,0
UWQ,3.551476,49
UWQ,3.979621,46
UWQ,2.166511,0
