Name,Vanilla_OutCome,UW_Outcome,Vanilla_TotalSplits,UW_TotalSplits,Vanilla_RunTime,UW_RunTime,Who Performed Better,By How Much Percentage,UW TimedOut but not Vanilla,Vanilla TimedOut but not UW
linux-stable-064368f-1-111_1a-drivers--media--radio--si4713-i2c.ko-entry_point_ldv-val-v0.8.cil.out.i.bpl.txt,NOK,NOK,20,78,17.974861,10.493068999999998,UW,71.30222816603991,0,0
linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--gspca--gspca_main.ko-entry_point.cil.out.i.bpl.txt,NOK,NOK,15,190,28.453176999999997,102.795439,Vanilla,261.27930107769697,0,0
linux-4.0-rc1---drivers--net--wireless--rtlwifi--rtl8192de--rtl8192de.ko.cil.i.bpl.txt,TIMEDOUT,TIMEDOUT,9,102,635.754727,633.4813300000001,UW,0.35887355985691505,0,0
32_7_cilled_const_ok_linux-32_1-drivers--gpu--drm--vmwgfx--vmwgfx.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i.bpl.txt,NOK,NOK,19,18,20.653464999999997,3.9813660000000013,UW,418.75323695435156,0,0
linux-3.8-rc1-32_7a-drivers--net--wireless--mwl8k.ko-ldv_main0.cil.out.i.bpl.txt,NOK,NOK,2,17,4.009937000000001,5.538150000000002,Vanilla,38.11064862116289,0,0
linux-4.2-rc1.tar.xz-32_7a-drivers--pcmcia--pcmcia_rsrc.ko-entry_point.cil.out.i.bpl.txt,NOK,NOK,33,136,57.175678000000005,36.155495,UW,58.138280225453975,0,0
linux-4.0-rc1---drivers--input--touchscreen--usbtouchscreen.ko.cil.i.bpl.txt,TIMEDOUT,NOK,134,50,890.794635,25.889568,UW,3340.7473890641973,0,1
linux-4.2-rc1.tar.xz-32_7a-drivers--input--mousedev.ko-entry_point.cil.out.i.bpl.txt,NOK,NOK,23,79,34.132735000000004,21.893586,UW,55.90289777106412,0,0
32_7_cilled_const_ok_linux-32_1-drivers--input--mouse--synaptics_usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i.bpl.txt,NOK,NOK,2,9,1.5443490000000004,1.9531009999999993,Vanilla,26.46759249366554,0,0
32_7_cilled_const_ok_linux-32_1-drivers--isdn--capi--kernelcapi.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i.bpl.txt,NOK,NOK,2,10,1.9146800000000006,3.046248000000002,Vanilla,59.09958844297748,0,0
linux-stable-4ee267b-1-130_7a-drivers--hwmon--ibmaem.ko-entry_point_ldv-val-v0.8.cil.out.i.bpl.txt,NOK,NOK,16,185,24.410414,20.038717000000002,UW,21.816252008549235,0,0
main4_drivers-scsi-mpt2sas-mpt2sas-ko--32_7a--linux-3.7.3.i.bpl.txt,NOK,NOK,2,28,14.127212999999998,22.696348,Vanilla,60.656939199543494,0,0
linux-stable-1575714-1-150_1a-drivers--net--wireless--b43--b43.ko-entry_point_ldv-val-v0.8.cil.out.i.bpl.txt,TIMEDOUT,TIMEDOUT,0,0,900.0,900.0,TIMED-OUT,TIMED-OUT,0,0
205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--oki-semi--pch_gbe--pch_gbe.ko-entry_point.cil.out.i.bpl.txt,NOK,NOK,8,55,85.709948,65.920318,UW,30.020531757750323,0,0
205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--renesas--sh_eth.ko-entry_point.cil.out.i.bpl.txt,NOK,NOK,11,74,239.125699,111.587593,UW,114.29416350973713,0,0
