Name,lambda0.005_Outcome,lambda0.01_Outcome,lambda0.025_Outcome,lambda0.055_Outcome,lambda0.3_Outcome,lambda0.005_TotalSplits,lambda0.01_TotalSplits,lambda0.025_TotalSplits,lambda0.055_TotalSplits,lambda0.3_TotalSplits,lambda0.005_Runtime,lambda0.01_Runtime,lambda0.025_Runtime,lambda0.055_Runtime,lambda0.3_Runtime,lambda0.005_Inlining_Rate,lambda0.01_Inlining_Rate,lambda0.025_Inlining_Rate,lambda0.055_Inlining_Rate,lambda0.3_Inlining_Rate,Who_Performed_Better,Inlining_Rate_For_Best_Runtime
mp_iobuildfsdirpsignaleventincompletiontimeout_0.bpl.bpl.txt,OK,OK,OK,OK,OK,646,527,807,2068,832,1839.690407,1296.10099,1506.992637,3246.903477,1416.660717,12.218576195773082,10.021961184882533,6.803555010726326,6.6647373107747105,6.406031233171783,lambda0.01,10.021961184882533
parzip_nsremovelockmnremove_0.bpl.bpl.txt,OK,OK,OK,OK,OK,353,284,494,1172,1034,838.025249,600.5492449999999,1018.450302,2249.040429,1830.797346,15.777659574468085,14.2901376146789,6.121643835616438,3.5880135695439126,3.377689387090942,lambda0.01,14.2901376146789
Imapi_removelockrelease2_0.bpl.bpl.txt,OK,OK,OK,TIMEDOUT,TIMEDOUT,258,206,209,348,350,1631.102043,1520.610226,1411.2773029999998,3598.240425,3598.341429,23.98699609882965,21.082460732984295,11.597238204833141,4.970374510899944,3.673755656108597,lambda0.025,11.597238204833141
serial_markingqueuedirps_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,OK,OK,1655,1759,1741,1350,728,3597.81683,3597.691903,3597.712601,3212.3012860000003,1843.767921,18.47425,20.973991031390135,23.0159201295197,19.191765044630003,15.415012942191545,lambda0.3,15.415012942191545
sys_zwregistrycreate_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,TIMEDOUT,OK,124,111,68,39,30,3598.733599,3598.679074,3598.469861,3598.670969,318.098842,6.875838926174497,7.969162995594714,10.870748299319727,7.985294117647059,9.904761904761905,lambda0.3,9.904761904761905
hw_irqliopassive2_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,TIMEDOUT,OK,1313,1661,1914,1632,646,3597.819517,3597.858094,3598.016623,3597.778565,1620.724133,11.428608992900342,11.665867944621938,13.069111852076388,11.297562626946513,9.894615384615385,lambda0.3,9.894615384615385
