Name,OR_OutCome,min(AlphaDecay)_Outcome,OR_TotalSplits,min(AlphaDecay)_TotalSplits,OR_RunTime,min(AlphaDecay)_RunTime,Who Performed Better,By How Much Percentage,min(AlphaDecay) TimedOut but not OR,OR TimedOut but not min(AlphaDecay)
sys_zwregistrycreate_0.bpl.bpl.txt,OK,OK,29,28,187.671404,795.026008,OR,323.62661069024676,0,0
mp_iobuildfsdirpsignaleventincompletiontimeout_0.bpl.bpl.txt,OK,OK,1320,148,1410.443946,533.997151,lambda0.055,164.1294889605132,0,0
hw_irqliopassive2_0.bpl.bpl.txt,OK,OK,935,370,1265.362736,1806.531525,OR,42.76787782693168,0,0
parzip_nsremovelockmnremove_0.bpl.bpl.txt,OK,OK,720,154,868.510498,901.540309,OR,3.8030410773457333,0,0
Imapi_removelockrelease2_0.bpl.bpl.txt,OK,OK,356,84,2698.263155,428.153898,lambda0.005,530.2087094393335,0,0
serial_markingqueuedirps_1.bpl.bpl.txt,OK,OK,614,78,931.8427640000001,596.067502,lambda0.055,56.33175116465251,0,0
