OK
397.339234
704
Boogie Dump Took : 2.233595
0.000297
9.307654
0.52852315625
140.961538,108.997684,37.3646309999998,1.364586,6579,114,0.061521,140.259177,17,4,12
140.816691,89.439389,33.0538099999999,1.719529,6417,132,0.0645790000000001,140.055284,17,5,15
132.738312,91.720266,33.4387129999999,1.436295,6185,150,0.037511,131.911162,17,7,14
115.31099,80.867795,28.730211,2.490521,6326,180,0.116062,114.461349,17,7,22
131.103127,101.643568,34.5133739999999,1.770086,6682,138,0.062511,129.779015,18,7,10
116.652414,108.750942,35.70329,1.974643,6996,142,0.181753,115.981632,17,7,16
134.9685,92.229436,32.7099519999999,2.077683,6410,152,0.090685,134.018414,17,7,18
130.395839,80.424094,29.765035,1.919799,5795,152,0.052915,129.685227,16,7,17
122.904632,75.484491,28.6053120000001,2.39292,5889,174,0.05125,121.954195,16,5,18
127.048704,91.6303,34.4631289999999,1.791108,6596,136,0.049007,126.247127,18,5,15
132.51321,101.928911,36.9552390000001,1.66204,6803,112,0.074863,131.323525,18,5,11
133.949442,89.218441,32.154276,2.107478,6230,120,0.102166,133.005421,17,4,13
137.412483,98.727059,33.953409,1.685324,6177,140,0.0544559999999999,136.410267,17,6,15
124.823429,64.828945,25.103885,3.313799,5085,172,0.072223,123.183419,12,8,16
116.756093,94.087649,33.244575,1.867479,6135,152,0.103011,115.989104,16,6,14
142.352061,72.782314,28.3521330000001,1.851834,5240,148,0.0744330000000001,141.109663,15,6,16
127.863509,84.439773,27.8128839999999,2.247091,5206,138,0.0973599999999999,126.516447,13,6,14
127.801263,81.602856,29.382552,2.401291,6001,158,0.143567,126.477647,16,8,16
127.692709,94.491456,30.194055,1.898194,6002,138,0.0947370000000001,126.567915,14,5,16
117.084035,88.897034,29.664642,2.412943,6354,154,0.137062,116.367138,16,7,20
139.745048,88.64747,30.629337,2.344379,5816,132,0.101085,138.753875,15,6,16
133.191734,95.542839,34.496408,2.095593,5834,138,0.201299,132.237829,14,7,15
143.836837,79.022581,29.2639940000001,3.080171,5771,150,0.159341,142.76221,15,3,25
119.357596,89.995418,31.0808950000001,2.481236,6426,174,0.144249,118.279299,15,7,20
134.326886,73.804457,29.4037929999999,2.379919,5723,172,0.0794889999999999,133.651731,15,6,19
122.029161,69.869347,26.533608,3.483053,5112,184,0.189233,119.166823,13,12,16
140.035511,102.03587,35.5174570000001,2.108591,6687,142,0.116289,139.214854,17,6,13
125.447349,72.509517,30.141327,2.226946,5401,142,0.09943,124.561182,15,7,13
129.447746,85.746142,32.3686150000001,1.9116,6486,148,0.050747,128.692544,17,5,15
138.568974,82.880138,29.7699310000001,2.158417,5500,142,0.178052,137.906034,13,8,10
115.222041,77.925636,30.290578,2.543674,5626,164,0.097602,114.243403,14,10,10
137.192806,53.30862,21.413511,2.96253,4571,178,0.085197,136.558723,12,6,19
