Name,vanillaHydra_OutCome,portfolio_Outcome,vanillaHydra_TotalSplits,portfolio_TotalSplits,vanillaHydra_RunTime,portfolio_RunTime,Who Performed Better,By How Much Percentage,portfolio TimedOut but not vanillaHydra,vanillaHydra TimedOut but not portfolio
hw_irqliopassive2_0.bpl.bpl.txt,OK,OK,1205,687,687.1858259999999,481.803692,portfolio,42.6277625950612,0,0
sys_zwregistryopen_0.bpl.bpl.txt,OK,TIMEDOUT,51,51,2204.628409,3599.017283,vanillaHydra,TIMED-OUT,1,0
serial_zwregistryopen_0.bpl.bpl.txt,OK,OK,317,557,723.523048,717.903289,portfolio,0.7828016790155762,0,0
hw_irqlkeraiselower_0.bpl.bpl.txt,OK,OK,1365,666,552.613008,458.745093,portfolio,20.461889714425794,0,0
parzip_nsremovelockmnremove_0.bpl.bpl.txt,OK,OK,882,569,336.056533,314.652693,portfolio,6.802369875156289,0,0
serial_zwregistryopen_2.bpl.bpl.txt,OK,OK,308,518,829.297953,910.382164,vanillaHydra,9.777452206010688,0,0
hw_markstartdevice_0.bpl.bpl.txt,NOK,NOK,941,737,328.630977,475.645966,vanillaHydra,44.73558467983377,0,0
hw_irqlexallocatepool_0.bpl.bpl.txt,OK,OK,1500,653,818.279688,407.51277200000004,portfolio,100.79853791674532,0,0
