UWQ,0.02286,1
UWQ,0.0048,1
UWQ,0.000713,UWQ,0.000277,1
UWQ,0.00062,1
UWQ,0.000697,1
UWQ,0.000383,1
UWQ,0.000262,1
UWQ,0.000363,1
UWQ,0.000312,1
UWQ,0.000356,1
UWQ,0.000368,1
UWQ,0.000399,ORQ,0.128437,15
UWQ,0.005801,5
UWQ,0.004253,ORQ,0.093946,1
UWQ,0.012473,ORQ,0.100942,3
UWQ,0.010015,ORQ,0.1007,1
UWQ,0.009885,ORQ,0.09423,1
UWQ,0.004056,18
UWQ,0.077553,ORQ,0.107503,10
UWQ,0.004581,ORQ,0.109285,4
UWQ,0.005273,ORQ,0.12387,9
UWQ,0.004045,ORQ,0.126293,4
UWQ,0.007951,ORQ,0.127183,3
UWQ,0.002955,ORQ,0.133365,7
UWQ,0.010286,ORQ,0.140332,6
UWQ,0.006966,ORQ,0.137876,3
UWQ,0.012992,ORQ,0.142368,1
UWQ,0.013539,ORQ,0.140871,1
UWQ,0.013879,ORQ,0.14321,1
UWQ,0.01512,ORQ,0.143816,1
UWQ,0.013381,ORQ,0.151607,16
UWQ,0.016546,ORQ,0.161798,6
UWQ,0.017274,ORQ,0.16484,3
UWQ,0.0184,ORQ,0.160384,1
UWQ,0.022699,ORQ,0.150173,1
UWQ,0.022364,ORQ,0.129571,9
UWQ,0.003137,ORQ,0.118443,3
UWQ,0.005878,ORQ,0.134379,9
UWQ,0.005159,ORQ,0.14102,4
UWQ,0.011911,ORQ,0.138497,10
UWQ,0.004453,ORQ,0.135734,3
UWQ,0.012537,ORQ,0.13571,9
UWQ,0.005656,ORQ,0.147313,4
UWQ,0.011817,ORQ,0.144376,8
UWQ,0.006623,ORQ,0.136541,4
UWQ,0.005636,ORQ,0.143956,9
UWQ,0.008294,ORQ,0.156986,4
UWQ,0.015486,ORQ,0.145943,9
UWQ,0.008359,ORQ,0.160284,4
UWQ,0.016935,ORQ,0.16149,1
UWQ,0.019424,ORQ,0.165719,1
UWQ,0.016566,ORQ,0.163242,1
UWQ,0.020452,ORQ,0.166315,1
UWQ,0.024269,ORQ,0.168026,1
UWQ,0.02076,ORQ,0.173026,1
UWQ,0.021493,ORQ,0.17127,1
UWQ,0.020208,ORQ,0.164837,1
UWQ,0.02211,ORQ,0.167391,11
UWQ,0.006035,ORQ,0.147739,3
UWQ,0.005816,ORQ,0.152379,9
UWQ,0.008595,ORQ,0.159268,4
UWQ,0.017611,ORQ,0.167481,3
UWQ,0.006237,ORQ,0.166649,4
UWQ,0.009929,ORQ,0.172477,4
UWQ,0.008554,ORQ,0.164061,2
UWQ,0.007194,ORQ,0.160583,2
UWQ,0.007564,ORQ,0.161859,4
UWQ,0.005302,ORQ,0.179837,6
UWQ,0.003979,ORQ,0.000338,UWQ,0.00478,ORQ,0.206547,17
UWQ,0.010514,ORQ,0.21096,6
UWQ,0.024219,ORQ,0.209577,3
UWQ,0.035291,ORQ,0.186058,14
UWQ,0.034853,ORQ,0.208244,8
UWQ,0.037723,ORQ,0.21531,2
UWQ,0.038574,ORQ,0.207725,6
UWQ,0.031308,ORQ,0.206784,15
UWQ,0.035031,ORQ,0.219011,13
UWQ,0.030343,ORQ,0.224165,3
UWQ,0.064504,ORQ,0.232238,1
UWQ,0.060178,ORQ,0.295677,5
UWQ,0.035347,ORQ,0.191275,4
UWQ,0.035266,ORQ,0.184625,4
UWQ,0.030471,ORQ,0.183504,4
UWQ,0.028948,ORQ,0.189871,4
UWQ,0.033955,ORQ,0.257534,4
UWQ,0.02159,ORQ,0.184707,9
UWQ,0.013949,ORQ,0.178306,3
UWQ,0.012306,ORQ,0.185595,9
UWQ,0.018568,ORQ,0.194957,4
UWQ,0.029891,ORQ,0.194086,8
UWQ,0.007772,ORQ,0.179269,3
UWQ,0.013792,ORQ,0.191556,4
UWQ,0.018939,ORQ,0.197983,7
UWQ,0.016441,ORQ,0.211187,3
UWQ,0.033668,ORQ,0.21033,1
UWQ,0.032691,ORQ,0.189787,1
UWQ,0.030124,ORQ,0.20509,10
UWQ,0.014844,ORQ,0.195855,8
UWQ,0.013906,ORQ,0.223998,10
UWQ,0.013812,ORQ,0.186525,7
UWQ,0.036271,ORQ,0.235767,6
UWQ,0.015344,ORQ,0.217519,4
UWQ,0.018466,ORQ,0.226949,3
UWQ,0.030729,ORQ,0.219612,3
UWQ,0.028279,ORQ,0.215245,1
UWQ,0.026754,ORQ,0.228943,1
UWQ,0.006342,ORQ,0.202035,3
UWQ,0.025021,ORQ,0.218855,12
UWQ,0.010159,ORQ,0.219284,10
UWQ,0.009779,ORQ,0.223228,14
UWQ,0.011361,ORQ,0.225003,7
UWQ,0.016042,ORQ,0.231991,8
UWQ,0.015736,ORQ,0.219197,5
UWQ,0.015422,ORQ,0.235007,16
UWQ,0.015761,ORQ,0.237176,9
UWQ,0.016022,ORQ,0.248424,4
UWQ,0.030652,ORQ,0.247014,15
UWQ,0.021583,ORQ,0.237172,12
UWQ,0.023247,ORQ,0.245158,11
UWQ,0.016214,ORQ,0.258669,18
UWQ,0.031933,ORQ,0.270549,4
UWQ,0.022001,ORQ,0.257077,4
UWQ,0.024674,ORQ,0.260887,2
UWQ,0.032622,ORQ,0.251802,10
UWQ,0.03809,ORQ,0.261316,5
UWQ,0.01535,ORQ,0.272458,4
UWQ,0.037553,ORQ,0.252135,3
UWQ,0.042082,ORQ,0.267085,5
UWQ,0.015727,ORQ,0.260789,4
UWQ,0.041009,ORQ,0.257396,6
UWQ,0.047578,ORQ,0.290559,18
UWQ,0.024069,ORQ,0.311726,23
UWQ,0.041954,ORQ,0.332363,5
UWQ,0.043354,ORQ,0.316252,5
UWQ,0.049314,ORQ,0.32424,5
UWQ,0.046528,ORQ,0.314203,5
UWQ,0.046577,ORQ,0.317069,5
UWQ,0.041803,ORQ,0.324455,5
UWQ,0.043688,ORQ,0.325233,11
UWQ,0.054567,ORQ,0.37001,29
UWQ,0.051535,ORQ,0.449314,50
UWQ,0.077754,ORQ,0.504834,36
UWQ,0.098933,ORQ,0.705575,47
UWQ,0.084124,ORQ,0.600178,24
UWQ,0.096165,ORQ,0.670371,21
UWQ,0.243203,ORQ,0.626417,21
UWQ,0.302512,ORQ,0.931613,2
UWQ,0.080905,ORQ,0.406356,8
UWQ,0.086502,ORQ,0.462685,30
UWQ,0.092532,ORQ,0.554162,36
UWQ,0.134136,ORQ,0.535282,14
UWQ,0.014844,ORQ,0.006486,UWQ,0.082107,ORQ,0.623224,39
UWQ,0.089422,ORQ,0.625178,24
UWQ,0.182818,ORQ,0.65393,21
UWQ,0.348289,ORQ,0.632276,21
UWQ,0.286358,ORQ,0.779963,1
UWQ,0.113426,ORQ,0.463381,7
UWQ,0.134104,ORQ,0.524609,25
UWQ,0.120783,ORQ,0.506608,30
UWQ,0.118375,ORQ,0.5402,12
UWQ,0.146526,ORQ,0.582539,39
UWQ,0.132744,ORQ,0.584273,24
UWQ,0.245515,ORQ,0.644983,21
UWQ,0.016466,ORQ,0.007263,UWQ,0.307656,ORQ,0.656425,21
UWQ,0.355587,ORQ,0.8016,1
UWQ,0.181806,ORQ,0.550269,7
UWQ,0.189238,ORQ,0.557095,25
UWQ,0.184011,ORQ,0.524478,30
UWQ,0.188429,ORQ,0.526809,12
UWQ,0.218645,ORQ,0.618953,39
UWQ,0.193079,ORQ,0.647349,24
UWQ,0.414258,ORQ,0.697483,21
UWQ,0.446734,ORQ,0.715773,21
UWQ,0.034453,ORQ,0.353621,5
UWQ,0.072926,ORQ,0.399636,5
UWQ,0.031966,ORQ,0.35241,4
UWQ,0.07804,ORQ,0.397454,11
UWQ,0.022202,ORQ,0.131142,UWQ,0.434592,ORQ,0.831235,1
UWQ,0.254861,ORQ,0.540014,7
UWQ,0.260469,ORQ,0.579636,25
UWQ,0.26652,ORQ,0.555931,30
UWQ,0.257673,ORQ,0.559882,12
UWQ,0.280948,ORQ,0.691249,39
UWQ,0.278626,ORQ,0.664418,24
UWQ,0.409017,ORQ,0.762532,21
UWQ,0.575346,ORQ,0.854047,21
UWQ,0.587828,ORQ,0.986874,7
UWQ,0.348597,ORQ,0.586968,28
UWQ,0.314851,ORQ,1.058952,9
UWQ,0.352668,ORQ,1.869684,1
UWQ,0.095175,ORQ,0.0809,UWQ,0.0004,ORQ,0.000212,UWQ,0.026863,ORQ,0.004417,UWQ,0.021284,ORQ,0.218917,1
UWQ,0.017835,ORQ,0.218798,1
UWQ,0.018396,ORQ,0.209859,1
UWQ,0.015705,ORQ,0.213732,1
UWQ,0.019692,ORQ,0.211803,3
UWQ,0.014958,ORQ,0.217626,9
UWQ,0.014346,ORQ,0.235318,8
UWQ,0.018708,ORQ,0.218033,12
UWQ,0.008145,ORQ,0.220575,10
UWQ,0.010042,ORQ,0.228407,14
UWQ,0.015185,ORQ,0.225644,7
UWQ,0.011254,ORQ,0.232701,8
UWQ,0.015877,ORQ,0.231457,5
UWQ,0.013748,ORQ,0.238209,16
UWQ,0.008883,ORQ,0.255271,9
UWQ,0.008358,ORQ,0.254199,4
UWQ,0.024994,ORQ,0.242356,15
UWQ,0.015052,ORQ,0.24002,12
UWQ,0.015269,ORQ,0.246571,11
UWQ,0.019047,ORQ,0.268796,18
UWQ,0.026669,ORQ,0.267564,4
UWQ,0.016547,ORQ,0.261726,4
UWQ,0.023819,ORQ,0.290091,2
UWQ,0.026673,ORQ,0.267739,10
UWQ,0.036018,ORQ,0.270617,5
UWQ,0.011407,ORQ,0.263763,4
UWQ,0.03299,ORQ,0.254784,3
UWQ,0.044356,ORQ,0.276882,5
UWQ,0.014108,ORQ,0.278671,4
UWQ,0.03551,ORQ,0.276366,6
UWQ,0.044007,ORQ,0.294172,18
UWQ,0.029123,ORQ,0.331093,23
UWQ,0.041712,ORQ,0.342798,5
UWQ,0.039263,ORQ,0.325321,5
UWQ,0.045001,ORQ,0.32993,5
UWQ,0.045839,ORQ,0.323224,5
UWQ,0.040726,ORQ,0.331617,5
UWQ,0.054367,ORQ,0.356807,5
UWQ,0.085824,ORQ,0.340465,11
UWQ,0.047852,ORQ,0.375858,29
UWQ,0.049067,ORQ,0.42563,50
UWQ,0.070623,ORQ,0.513945,36
UWQ,0.102928,ORQ,0.62384,47
UWQ,0.076984,ORQ,0.648309,24
UWQ,0.098896,ORQ,0.7475,21
UWQ,0.181617,ORQ,0.662445,21
UWQ,0.190278,ORQ,0.848595,2
UWQ,0.070086,ORQ,0.41075,8
UWQ,0.07691,ORQ,0.46236,30
UWQ,0.087809,ORQ,0.513081,36
UWQ,0.083291,ORQ,0.486621,14
UWQ,0.013214,ORQ,0.259896,9
UWQ,0.011284,ORQ,0.258831,4
UWQ,0.014555,ORQ,0.257601,9
UWQ,0.015082,ORQ,0.285521,4
UWQ,0.026247,ORQ,0.272417,3
UWQ,0.014732,ORQ,0.282377,7
UWQ,0.029348,ORQ,0.294107,6
UWQ,0.012162,ORQ,0.290582,3
UWQ,0.038273,ORQ,0.28242,1
UWQ,0.037919,ORQ,0.286276,1
UWQ,0.051317,ORQ,0.294128,1
UWQ,0.045299,ORQ,0.286404,1
UWQ,0.045304,ORQ,0.298911,14
UWQ,0.050315,ORQ,0.315766,13
UWQ,0.044733,ORQ,0.313454,3
UWQ,0.06473,ORQ,0.30604,1
UWQ,0.059384,ORQ,0.311135,1
UWQ,0.059704,ORQ,0.293114,23
UWQ,0.018741,ORQ,0.267581,5
UWQ,0.014969,ORQ,0.289389,4
UWQ,0.013885,ORQ,0.279892,7
UWQ,0.014303,ORQ,0.296286,3
UWQ,0.033727,ORQ,0.29324,1
UWQ,0.039791,ORQ,0.304848,13
UWQ,0.016259,ORQ,0.280683,4
UWQ,0.014693,ORQ,0.294991,9
UWQ,0.014868,ORQ,0.288183,4
UWQ,0.033318,ORQ,0.309102,10
UWQ,0.014932,ORQ,0.314256,9
UWQ,0.015602,ORQ,0.323555,2
UWQ,0.015197,ORQ,0.340045,2
UWQ,0.040346,ORQ,0.326097,1
UWQ,0.042133,ORQ,0.323627,1
UWQ,0.051512,ORQ,0.312256,1
UWQ,0.056505,ORQ,0.313924,1
UWQ,0.059064,ORQ,0.326421,1
UWQ,0.058692,ORQ,0.325897,2
UWQ,0.058377,ORQ,0.056767,UWQ,0.023358,ORQ,0.010831,UWQ,0.081965,ORQ,0.619502,39
UWQ,0.085897,ORQ,0.621275,24
UWQ,0.178912,ORQ,0.707975,21
UWQ,0.348942,ORQ,0.708806,21
UWQ,0.272535,ORQ,0.956902,1
UWQ,0.122317,ORQ,0.467384,7
UWQ,0.122322,ORQ,0.526157,25
UWQ,0.128083,ORQ,0.517527,30
UWQ,0.133757,ORQ,0.520301,12
UWQ,0.120014,ORQ,0.609818,39
UWQ,0.137415,ORQ,0.629612,24
UWQ,0.242331,ORQ,0.764632,21
UWQ,0.328114,ORQ,0.709325,21
UWQ,0.367776,ORQ,0.890592,1
UWQ,0.220795,ORQ,0.491981,7
UWQ,0.183484,ORQ,0.544671,25
UWQ,0.201343,ORQ,0.549707,30
UWQ,0.18777,ORQ,0.526315,12
UWQ,0.188825,ORQ,0.663352,39
UWQ,0.194809,ORQ,0.654596,24
UWQ,0.500393,ORQ,1.042684,21
UWQ,0.485315,ORQ,0.743814,21
UWQ,0.437343,ORQ,0.917222,1
UWQ,0.270575,ORQ,0.547116,7
UWQ,0.264052,ORQ,0.603475,25
UWQ,0.249424,ORQ,0.567417,30
UWQ,0.032868,ORQ,0.361231,5
UWQ,0.07956,ORQ,0.405935,5
UWQ,0.034268,ORQ,0.373644,4
UWQ,0.080878,ORQ,0.426939,11
UWQ,0.021151,ORQ,0.186735,UWQ,0.245501,ORQ,0.558634,12
UWQ,0.25114,ORQ,0.647095,39
UWQ,0.260926,ORQ,0.671387,24
UWQ,0.357675,ORQ,0.763802,21
UWQ,0.563843,ORQ,0.794981,21
UWQ,0.570505,ORQ,1.09548,7
UWQ,0.459882,ORQ,0.642863,28
UWQ,0.390047,ORQ,1.188539,9
UWQ,0.605988,ORQ,2.713677,1
UWQ,0.11217,ORQ,0.10978,UWQ,0.039947,ORQ,0.01635,UWQ,0.032259,ORQ,0.01425,UWQ,0.023807,ORQ,0.010935,UWQ,0.01759,ORQ,0.009527,UWQ,0.011876,ORQ,0.006242,
