Name,fraction30_Outcome,fraction50_Outcome,fraction80_Outcome,fraction30_TotalSplits,fraction50_TotalSplits,fraction80_TotalSplits,fraction30_Runtime,fraction50_Runtime,fraction80_Runtime,fraction30_Inlining_Rate,fraction50_Inlining_Rate,fraction80_Inlining_Rate,Who_Performed_Better,Inlining_Rate_For_Best_Runtime
parzip_nsremovelockmnremove_0.bpl.bpl.txt,OK,OK,OK,1364,1568,630,2298.4983500000003,3238.93893,1427.732869,2.7927611484422723,5.048625397419113,8.66025288620121,fraction80,8.66025288620121
hw_irqliopassive2_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,2455,2386,2333,3598.081764,3598.047304,3598.018641,1.651718410629871,1.8063178267781848,2.647244618069986,NONE,-1
serial_markingqueuedirps_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,2419,2274,2145,3598.002965,3598.17282,3598.137507,1.8750652927489435,2.790814638342929,4.0007299936125555,NONE,-1
Imapi_removelockrelease2_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,2375,2085,1959,3598.725263,3598.771896,3598.775832,4.201994641262281,8.062892307692307,18.92544731610338,NONE,-1
sys_zwregistrycreate_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,1138,834,258,3598.816769,3598.936469,3598.986558,1.6930075383415648,1.483272506082725,2.235294117647059,NONE,-1
mp_iobuildfsdirpsignaleventincompletiontimeout_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,TIMEDOUT,2327,2165,1926,3596.715866,3596.904377,3596.834099,1.9849943829240893,3.5257731958762886,7.485880264644183,NONE,-1
