Name,Vanilla_OutCome,UW_Outcome,Vanilla_TotalSplits,UW_TotalSplits,Vanilla_RunTime,UW_RunTime,Who Performed Better,By How Much Percentage,UW TimedOut but not Vanilla,Vanilla TimedOut but not UW
daytona_completerequeststatuscheck_0.bpl.bpl.txt,OK,OK,0,85,98.63588999999999,122.563765,OR,24.258791602123747,0,0
daytona_completerequeststatuscheck_1.bpl.bpl.txt,OK,OK,0,67,100.240351,84.250189,alpha90,18.97937819462933,0,0
mp_irqlkewaitformutexobject_0.bpl.bpl.txt,OK,OK,0,183,59.44351399999999,603.862299,OR,915.8590203802557,0,0
61883_multremovelock_0.bpl.bpl.txt,OK,TIMEDOUT,0,209,91.87121099999999,898.619654,OR,878.1297581894289,1,0
partmgr_completerequest_0.bpl.bpl.txt,OK,OK,0,296,88.006473,676.711188,OR,668.9334260674211,0,0
filter_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,OK,TIMEDOUT,0,105,353.46097000000003,898.72424,OR,154.26406768475735,1,0
1394diag_ioallocatecomplete_0.bpl.bpl.txt,OK,TIMEDOUT,0,169,754.846667,899.048767,OR,19.103495624231186,1,0
kbdclass_forwardedatbadirql_0.bpl.bpl.txt,OK,OK,0,79,143.74786799999998,266.493993,OR,85.38987513887861,0,0
mouser_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,OK,OK,0,116,209.999983,336.407288,OR,60.19395963474912,0,0
ppa3x_nsremovelockmnremove_0.bpl.bpl.txt,OK,OK,0,182,501.419209,572.8850130000001,OR,14.252705663695473,0,0
cyyport_pagedcode_0.bpl.bpl.txt,OK,TIMEDOUT,0,162,148.036458,898.680967,OR,507.06732594209996,1,0
hw_pagedcode_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,205,898.504833,898.564524,OR,0.006643369941677705,0,0
61883_multremovelock_1.bpl.bpl.txt,OK,OK,0,153,103.359415,880.3981190000001,OR,751.7831868533699,0,0
sbp2port_deletedevice_0.bpl.bpl.txt,OK,OK,0,135,27.861586000000003,354.135828,OR,1171.0540885935209,0,0
sys_zwregistrycreate_0.bpl.bpl.txt,OK,TIMEDOUT,0,96,407.387172,899.17969,OR,120.71870490806715,1,0
driver_irqlkedispatchlte_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,281,899.282351,899.241438,alpha90,0.004549723608258837,0,0
mouser_iobuilddevicecontrolwait_0.bpl.bpl.txt,OK,OK,0,160,116.68192,489.708297,OR,319.6950967210687,0,0
serial_markingqueuedirps_1.bpl.bpl.txt,OK,TIMEDOUT,0,416,157.065665,898.555538,OR,472.0890928007722,1,0
mouser_ioallocateirpsignaleventincompletiontimeout_1.bpl.bpl.txt,OK,OK,0,202,267.490953,593.7135280000001,OR,121.9564891228303,0,0
1394vdev_markirppending_0.bpl.bpl.txt,OK,TIMEDOUT,0,84,275.124784,899.017023,OR,226.76700729367957,1,0
kbdclass_completerequest_1.bpl.bpl.txt,OK,TIMEDOUT,0,191,215.971846,899.024026,OR,316.2690844435344,1,0
serial_pendedcompletedrequest3_2.bpl.bpl.txt,OK,OK,0,137,406.804955,566.970323,OR,39.371538136746636,0,0
mouser_ioallocateirpsignaleventincompletion_1.bpl.bpl.txt,OK,OK,0,112,207.57075,437.599987,OR,110.81967810975293,0,0
filter_completerequeststatuscheck_1.bpl.bpl.txt,OK,OK,0,166,68.601433,476.722854,OR,594.9167577884269,0,0
filter_iobuilddevicecontrolnofree_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,273,898.900684,898.88718,alpha90,0.0015023019907806148,0,0
serial_pendedcompletedrequest3_0.bpl.bpl.txt,OK,OK,0,110,363.867324,727.286792,OR,99.87691777456774,0,0
serial_markingqueuedirps_0.bpl.bpl.txt,OK,TIMEDOUT,0,406,158.267834,898.47064,OR,467.68998304481755,1,0
serial_zwregistryopen_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,329,898.405423,898.424777,OR,0.0021542612616116744,0,0
kbdclass_ioallocatefree_0.bpl.bpl.txt,OK,OK,0,104,186.265522,498.889368,OR,167.83774186615167,0,0
serial_markingqueuedirps_2.bpl.bpl.txt,OK,TIMEDOUT,0,440,134.90526799999998,898.550235,OR,566.0601534107625,1,0
avc_pendedcompletedrequest_0.bpl.bpl.txt,OK,TIMEDOUT,0,141,69.33445400000001,898.495034,OR,1195.8853530453991,1,0
mouser_ioallocateirpsignaleventincompletiontimeout_0.bpl.bpl.txt,OK,OK,0,289,268.660709,860.509187,OR,220.29588182170693,0,0
flpydisk_irqlexapclte1_1.bpl.bpl.txt,TIMEDOUT,OK,0,37,899.08596,279.611652,alpha90,221.54810200828115,0,1
sbp2port_irqldispatch_1.bpl.bpl.txt,OK,TIMEDOUT,0,286,475.707762,898.546666,OR,88.88627383801233,1,0
usbccgp_irqliopassive3_0.bpl.bpl.txt,OK,TIMEDOUT,0,137,788.7500560000001,898.180135,OR,13.8738600609367,1,0
hw_irqlkewaitformutexobject_0.bpl.bpl.txt,OK,TIMEDOUT,0,210,257.3024,898.537282,OR,249.214497027622,1,0
hw_irqldispatch_0.bpl.bpl.txt,OK,TIMEDOUT,0,206,326.93086,898.539151,OR,174.84072656830253,1,0
kbdclass_forwardedatbadirql_1.bpl.bpl.txt,OK,OK,0,110,275.018597,329.115089,OR,19.6701214354606,0,0
serial_zwregistryopen_2.bpl.bpl.txt,TIMEDOUT,OK,0,142,898.601276,503.255539,alpha90,78.55765239774142,0,1
kbdclass_powerdownallocate_1.bpl.bpl.txt,OK,TIMEDOUT,0,345,38.982194,899.048128,OR,2206.3045861400205,1,0
mouclass_powerdownallocate_1.bpl.bpl.txt,OK,TIMEDOUT,0,337,103.36518799999999,899.111714,OR,769.839963915124,1,0
hw_irqlreturn_0.bpl.bpl.txt,OK,OK,0,130,147.296405,445.649825,OR,202.5530901450039,0,0
