Name,Vanilla_OutCome,UW_Outcome,Vanilla_TotalSplits,UW_TotalSplits,Vanilla_RunTime,UW_RunTime,Who Performed Better,By How Much Percentage,UW TimedOut but not Vanilla,Vanilla TimedOut but not UW
mouser_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,OK,TIMEDOUT,0,474,209.999983,897.85188,OR,327.5485488967873,1,0
mouser_ioallocateirpsignaleventincompletiontimeout_0.bpl.bpl.txt,OK,TIMEDOUT,0,487,268.660709,899.172773,OR,234.68711384961023,1,0
kbdclass_powerdownallocate_1.bpl.bpl.txt,OK,TIMEDOUT,0,428,38.982194,899.056698,OR,2206.326570536281,1,0
kbdclass_ioallocatefree_0.bpl.bpl.txt,OK,TIMEDOUT,0,289,186.265522,899.081853,OR,382.68828463058236,1,0
filter_iobuilddevicecontrolnofree_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,126,898.900684,898.907747,OR,0.0007857375264847916,0,0
cyyport_pagedcode_0.bpl.bpl.txt,OK,TIMEDOUT,0,350,148.036458,898.796273,OR,507.1452162142382,1,0
mouser_ioallocateirpsignaleventincompletiontimeout_1.bpl.bpl.txt,OK,TIMEDOUT,0,491,267.490953,897.806469,OR,235.639938072971,1,0
avc_pendedcompletedrequest_0.bpl.bpl.txt,OK,TIMEDOUT,0,277,69.33445400000001,898.585983,OR,1196.0165273674756,1,0
mouser_ioallocateirpsignaleventincompletion_1.bpl.bpl.txt,OK,TIMEDOUT,0,476,207.57075,899.125926,OR,333.16600532589496,1,0
serial_zwregistryopen_2.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,458,898.601276,898.4326,UW,0.018774474568265326,0,0
serial_markingqueuedirps_0.bpl.bpl.txt,OK,TIMEDOUT,0,444,158.267834,898.507671,OR,467.7133807239695,1,0
kbdclass_forwardedatbadirql_0.bpl.bpl.txt,OK,OK,0,82,143.74786799999998,182.97738999999999,OR,27.290507014684913,0,0
kbdclass_nsremovelockquerymnremove_1.bpl.bpl.txt,OK,TIMEDOUT,0,178,745.845758,899.22037,OR,20.563851219222183,1,0
hw_pagedcode_0.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,471,898.504833,898.473012,UW,0.0035416756624763934,0,0
daytona_completerequeststatuscheck_0.bpl.bpl.txt,OK,TIMEDOUT,0,451,98.63588999999999,898.765506,OR,811.1952109926723,1,0
kbdclass_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,OK,TIMEDOUT,0,413,248.832434,899.079253,OR,261.3191570516888,1,0
sbp2port_deletedevice_0.bpl.bpl.txt,OK,OK,0,290,27.861586000000003,511.42917700000004,OR,1735.6068351600659,0,0
mouclass_removelockmnsurpriseremove_0.bpl.bpl.txt,OK,TIMEDOUT,0,412,49.55664,899.157528,OR,1714.4037368150866,1,0
serial_markingqueuedirps_2.bpl.bpl.txt,OK,TIMEDOUT,0,448,134.90526799999998,898.51424,OR,566.0334717247663,1,0
filter_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,OK,TIMEDOUT,0,333,353.46097000000003,898.820188,OR,154.29121297324568,1,0
hw_irqlreturn_0.bpl.bpl.txt,OK,TIMEDOUT,0,324,147.296405,897.362417,OR,509.22221217822664,1,0
mp_irqlexpassive_0.bpl.bpl.txt,OK,TIMEDOUT,0,446,486.766656,894.436619,OR,83.75059342602135,1,0
hw_irqlkewaitformutexobject_0.bpl.bpl.txt,OK,TIMEDOUT,0,484,257.3024,898.538536,OR,249.21498439190623,1,0
mp_iobuildfsdirpsignaleventincompletiontimeout_0.bpl.bpl.txt,OK,TIMEDOUT,0,431,79.509693,894.805133,OR,1025.4038334671975,1,0
kbdclass_completerequest_1.bpl.bpl.txt,OK,TIMEDOUT,0,333,215.971846,899.042458,OR,316.2776188892695,1,0
sbp2port_irqldispatch_1.bpl.bpl.txt,OK,TIMEDOUT,0,340,475.707762,898.544247,OR,88.88576533254046,1,0
usbccgp_irqlioapclte_0.bpl.bpl.txt,OK,TIMEDOUT,0,413,803.760192,897.093056,OR,11.612028678325,1,0
filter_completerequeststatuscheck_1.bpl.bpl.txt,OK,TIMEDOUT,0,430,68.601433,898.714151,OR,1210.051571371694,1,0
serial_markingqueuedirps_1.bpl.bpl.txt,OK,TIMEDOUT,0,455,157.065665,898.494848,OR,472.05045291088925,1,0
61883_irqlexallocatepool_0.bpl.bpl.txt,OK,TIMEDOUT,0,511,101.283145,898.615253,OR,787.2307954102334,1,0
kbdclass_forwardedatbadirql_1.bpl.bpl.txt,OK,OK,0,145,275.018597,538.2993590000001,OR,95.73198499009145,0,0
usbccgp_irqliopassive3_0.bpl.bpl.txt,OK,TIMEDOUT,0,377,788.7500560000001,897.112849,OR,13.73854647307941,1,0
usbprint_ioallocateirpsignaleventincompletion_0.bpl.bpl.txt,OK,TIMEDOUT,0,355,257.134821,899.141624,OR,249.6771151037533,1,0
mp_irqlkewaitformutexobject_0.bpl.bpl.txt,OK,TIMEDOUT,0,459,59.44351399999999,896.888684,OR,1408.8083184315115,1,0
mouclass_powerdownallocate_1.bpl.bpl.txt,OK,TIMEDOUT,0,437,103.36518799999999,897.815643,OR,768.5860881905426,1,0
sys_zwregistrycreate_0.bpl.bpl.txt,OK,TIMEDOUT,0,128,407.387172,897.25527,OR,120.24632380913553,1,0
serial_pendedcompletedrequest3_2.bpl.bpl.txt,OK,TIMEDOUT,0,419,406.804955,898.843485,OR,120.95195104002605,1,0
modem_markingqueuedirps_0.bpl.bpl.txt,OK,OK,0,138,125.678609,285.86812399999997,OR,127.4596498756602,0,0
ppa3x_nsremovelockquerymnremove_0.bpl.bpl.txt,OK,OK,0,129,392.829938,221.76520499999998,UW,77.13776965146542,0,0
driver_irqlkedispatchlte_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,245,899.282351,899.18756,UW,0.01054184957807763,0,0
partmgr_completerequest_0.bpl.bpl.txt,OK,TIMEDOUT,0,323,88.006473,899.060886,OR,921.5849531886138,1,0
serial_pendedcompletedrequest3_0.bpl.bpl.txt,OK,TIMEDOUT,0,406,363.867324,898.57191,OR,146.95042690890267,1,0
61883_multremovelock_0.bpl.bpl.txt,OK,TIMEDOUT,0,518,91.87121099999999,898.671441,OR,878.1861273168589,1,0
ppa3x_nsremovelockmnremove_0.bpl.bpl.txt,OK,OK,0,247,501.419209,631.85741,OR,26.013802155712774,0,0
mouser_iobuilddevicecontrolwait_0.bpl.bpl.txt,OK,TIMEDOUT,0,477,116.68192,899.250987,OR,670.6857986224429,1,0
flpydisk_irqlexapclte1_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,430,899.08596,899.063885,UW,0.002455331636413416,0,0
61883_multremovelock_1.bpl.bpl.txt,OK,TIMEDOUT,0,504,103.359415,898.652473,OR,769.4442330193142,1,0
hw_irqldispatch_0.bpl.bpl.txt,OK,TIMEDOUT,0,487,326.93086,898.515772,OR,174.8335755150187,1,0
1394vdev_markirppending_0.bpl.bpl.txt,OK,TIMEDOUT,0,116,275.124784,899.041817,OR,226.77601920443493,1,0
cyzport_irqlreturn_0.bpl.bpl.txt,OK,TIMEDOUT,0,241,62.305641,898.575376,OR,1342.2054914738778,1,0
serial_zwregistryopen_1.bpl.bpl.txt,TIMEDOUT,TIMEDOUT,0,467,898.405423,897.163355,UW,0.13844390690701108,0,0
1394diag_ioallocatecomplete_0.bpl.bpl.txt,OK,TIMEDOUT,0,458,754.846667,899.098741,OR,19.11011604161988,1,0
daytona_completerequeststatuscheck_1.bpl.bpl.txt,OK,TIMEDOUT,0,459,100.240351,898.791466,OR,796.6363914667456,1,0
